tic,age,prad,Mp,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2,snr_v3,T_retrieve_v3
280221475,229.086765276777,2.233412666087716,6.86873527526961,19.61696975963841,3.100679934876596e+18,100.811015425919,-5.30888310387365,0.45496,15.7846,16.754,0.116,16.405,1.133,14.99,0.043,14.707,0.06,14.514,0.091,16.3031,0.000847,16.7116,0.009266,15.7168,0.002242,14.15,0.036,14.144,0.052,11.829,,9.096,,Theia3522,229.086765276777,Kounkel2020,5927.0,1.15398,1.08,[27],1,,,,,,,,,0,,0,,0,,0
180755668,301.9951720402019,2.285514376633797,3.546528537672057,19.307270818156574,4.268896775820827e+18,287.443733254369,2.96417923909038,0.28415,15.4143,18.239,0.073,16.617,1.133,14.171,0.045,13.69,0.056,13.569,0.05,16.3055,0.001077,17.14,0.013166,15.4051,0.002881,,,,,,,,,Theia3974,301.9951720402019,Kounkel2020,5726.0,3.54731,1.02,[21],1,,,,,,,,,0,,0,,0,,0
151447837,309.0295432513592,3.093167572588736,4.604586775187529,13.99993307234613,4.2524929944344617e+18,282.720008664552,-6.38159218335307,0.532928,15.2478,16.993,0.121,16.162,0.218,14.42,0.05,14.194,0.073,14.061,0.081,15.8147,0.000916,16.2679,0.006141,15.1768,0.002902,,,,,,,,,NGC_6705,309.0295432513592,Cantat-Gaudin2020,6024.0,1.36201,1.12,[19],1,,,,,,,,,0,,0,,0,,0
433484703,602.559586074357,2.802642174734975,15.713770250978042,3.092894434546062,4.103704435256159e+18,278.905414028828,-14.5367200254445,1.40286,13.7415,12.748,-0.005,14.643,0.126,12.652,0.037,12.186,0.045,12.077,0.039,14.3998,0.000371,14.8732,0.005106,13.5949,0.003651,,,,,,,,,Theia1048,602.559586074357,Kounkel2020,5303.0,1.2783,0.912,"[6, 18]",2,,,,,,,,,0,,0,,0,,0
144976926,117.48975549395304,1.1775085329638646,1.6470580887516646,43.496599797776696,4.251465741317894e+18,281.507034617534,-8.82012794545639,0.32376,14.5423,16.835,0.113,15.707,0.126,13.423,0.042,13.135,0.055,12.996,0.059,15.2608,0.001008,15.8747,0.007161,14.4792,0.002184,12.358,0.036,12.522,0.041,12.291,,9.056,,Theia2611,117.48975549395304,Kounkel2020,6415.0,3.64232,1.29,[19],1,,,,,,,,,0,,0,,0,,0
284859059,45.70881896148752,2.039496633437508,1.0327364821101088,21.57193343457582,3.2415947538349307e+18,77.0143751949236,6.87170458109562,1.27772,15.7072,18.426,0.066,16.733,1.133,14.445,0.033,13.697,0.04,13.576,0.04,16.545,0.000913,17.328,0.007275,15.6084,0.004456,13.494,0.026,13.53,0.033,11.999,,8.705,,Theia138,45.70881896148752,Kounkel2020,4211.0,0.849056,0.66,[29],1,,,,,,,,,0,,0,,0,,0
220282852,2.5118864315095824,1.526274789027146,4.534427952047672,9.789362191982514,3.3270017204075817e+18,99.9209037358303,10.338678948566,0.469338,16.5437,18.452,0.087,17.516,0.0465,15.534,0.06,15.222,0.087,15.041,0.134,17.2058,0.001289,17.7521,0.014822,16.4721,0.008441,,,,,,,,,Theia41,2.5118864315095824,Kounkel2020,6004.0,0.965129,1.11,[15],1,,,,,,,,,0,,0,,0,,0
1788399094,1380.3842646028868,0.995217876577592,0.899008536541501,47.90272574702965,4.292021330732443e+18,289.324087345887,2.9780945758907,0.449253,14.9865,,,16.1883,0.046,,,,,,,15.765,0.000801,16.4464,0.005847,14.9356,0.004133,,,,,,,,,Theia7015,1380.3842646028868,Kounkel2020,5855.0,2.46074,1.06,[21],1,,,,,,,,,0,,0,,0,,0
1766925947,114.8153621496884,1.554252423704831,4.887133162406894,16.472594973463003,4.253435649450866e+18,280.777328186856,-5.83820479649156,0.488308,14.8797,,,15.9716,0.0462,,,,,,,15.6028,0.00093,16.1437,0.007982,14.7393,0.00762,,,,,,,,,Theia2598,114.8153621496884,Kounkel2020,5436.0,2.28799,0.95,[20],1,,,,,,,,,0,,0,,0,,0
433835664,21.379620895022324,67.94269877491817,5.065768484148068,62.12967741460256,4.103417286516459e+18,279.398594274699,-15.2879323270064,0.582378,15.7993,17.546,0.129,16.9686,0.0468,14.663,0.068,14.293,0.083,14.125,0.082,16.5599,0.000828,17.2308,0.016959,15.7477,0.00696,,,,,,,,,Theia1753,21.379620895022324,Kounkel2020,5232.0,1.3855,0.89,[6],1,,,,,,,,,0,,0,,0,,0
115376396,12.30268770812381,3.0017703929947923,16.39761426383606,16.242510096587587,4.093805703799368e+18,272.863650806489,-21.4728663461979,0.580544,15.3251,16.963,0.057,16.156,1.03,13.981,0.044,13.525,0.021,13.457,0.043,16.147,0.000813,16.8163,0.019049,15.2138,0.01097,,,,,,,,,Theia1695,12.30268770812381,Kounkel2020,5322.0,1.84184,0.92,[11],1,,,,,,,,,0,,0,,0,,0
179343099,31.6227766016838,3.714865290441009,2.0657481878121957,31.209669237594824,4.268880734154017e+18,286.796680621949,2.8169345327177,0.511668,16.0671,17.119,0.093,17.0988,0.0466,14.973,0.067,14.564,0.082,14.48,0.105,16.7603,0.001305,17.326,0.016732,15.9845,0.005938,,,,,,,,,Theia1834,31.6227766016838,Kounkel2020,5862.0,1.17262,1.06,[21],1,,,,,,,,,0,,0,,0,,0
294351372,54.954087385762485,7.64305115946124,16.425851709129223,18.749780197681005,3.3448386852288456e+18,93.1097926998193,14.2342991824661,4.90908,16.0371,,,,,14.303,0.038,13.682,0.041,13.401,0.03,17.4154,0.001513,19.1661,0.060495,16.1339,0.005017,13.173,0.025,13.042,0.032,11.887,0.339,8.229,,Theia116,54.954087385762485,Kounkel2020,3168.0,0.326588,0.307152,[13],1,,,,,,,,,0,,0,,0,,0
443082904,295.12092266663905,2.469308925747516,4.697287712411886,68.7555181919569,3.0074854323804314e+18,95.1748041341058,-7.09526377290301,1.10233,14.2739,14.826,0.082,15.028,0.15,13.38,,13.183,0.039,12.912,,14.7924,0.000614,15.2069,0.001713,14.2122,0.001431,12.923,0.031,12.907,0.032,11.885,,8.98,,Theia1087,295.12092266663905,Kounkel2020,5902.0,0.981907,1.07,[17],1,,,,,,,,,0,,0,,0,,0
280972560,128.82495516931323,1.16674501357759,1.5919653530569688,3.6778211468225344,3.219331361359538e+18,84.6491142115608,0.151609448270706,3.0316,14.926,,,16.7779,0.0497,13.587,0.029,12.886,0.024,12.684,0.024,15.9824,0.00222,17.0502,0.025749,14.9507,0.004063,12.616,0.024,12.547,0.025,11.939,0.404,8.761,,Theia139,128.82495516931323,Kounkel2020,3689.0,0.591232,0.580876,[1],1,,,,,,,,,0,,0,,0,,0
1767647099,257.03957827688646,1.2117355769296565,1.8329031887352332,2.937843152165206,4.253668028656211e+18,283.939374211914,-6.97498870679936,0.421309,15.48,,,16.2731,0.0461,,,,,,,16.044,0.000641,16.49,0.010469,15.4046,0.003863,,,,,,,,,Theia3714,257.03957827688646,Kounkel2020,5726.0,1.55097,1.02,[19],1,,,,,,,,,0,,0,,0,,0
235167246,186.20871366628657,3.133356808019472,27.85220721811317,3.359254906169233,3.1341316827964283e+18,102.417686136573,8.34758245816846,0.33533,16.0311,16.985,0.096,16.463,1.133,15.432,0.055,15.134,0.086,15.145,0.137,16.4306,0.000835,16.7366,0.005782,15.9685,0.004746,15.193,0.049,15.277,0.106,12.592,,8.775,,Theia3188,186.20871366628657,Kounkel2020,6738.0,1.08799,1.44,[15],1,,,,,,,,,0,,0,,0,,0
50725486,1288.2495516931322,2.123026251736928,0.7788550312536162,78.8413951583601,3.209801309966538e+18,82.9139704891087,-4.70031598444105,2.33424,14.7707,18.938,0.163,16.389,1.133,13.21,0.029,12.466,0.025,12.242,0.023,15.8787,0.000758,16.9924,0.00456,14.8189,0.001731,12.099,0.024,12.092,0.023,11.812,,8.942,,Theia1137,1288.2495516931322,Kounkel2020,5200.0,0.929754,0.88,[0],1,,,,,,,,,0,,0,,0,,0
247688743,912.0108393559116,2.197958084550789,6.222133485530732,37.51133241940826,3.3964559801516616e+18,86.9823242131378,16.8101991823489,0.750618,15.0282,16.6,0.159,15.8,0.229,14.2,0.025,13.85,0.03,13.764,0.047,15.5691,0.000647,16.0,0.003083,14.9606,0.00319,13.764,0.03,13.806,0.039,12.262,,9.058,,Theia6185,912.0108393559116,Kounkel2020,5972.0,1.03733,1.1,[16],1,,,,,,,,,0,,0,,0,,0
413575323,64.56542290346549,4.570099527532701,1.9581054894801548,84.1240958967646,4.104203922694498e+18,276.523883308846,-14.655663995156,0.340414,15.6778,18.569,0.191,17.2736,0.0463,14.3,0.06,13.754,0.07,13.572,0.073,16.6369,0.000883,17.5351,0.00693,15.6641,0.006908,,,,,,,,,Theia2117,64.56542290346549,Kounkel2020,6226.0,2.94411,1.2,[18],1,,,,,,,,,0,,0,,0,,0
223913063,154.88166189124794,6.1403813698309255,4.222218480365439,7.014061767089163,4.119348763329613e+18,268.859927782466,-19.2574939142575,1.34125,14.0464,16.143,0.068,15.233,0.103,12.997,0.035,12.478,0.045,12.338,0.038,14.7414,0.000665,15.3383,0.004548,13.9882,0.002552,11.972,0.037,12.184,0.045,12.239,,9.083,,Theia653,154.88166189124794,Kounkel2020,5348.0,1.21841,0.92,[11],1,,,,,,,,,0,,0,,0,,0
36015678,162.1810097358933,2.171677549556508,6.374848726778485,19.06629626433109,3.1057064510594514e+18,101.770473406777,-2.89305870873186,0.696795,16.0589,18.073,0.051,17.0607,0.0468,15.03,0.037,14.545,0.041,14.551,0.082,16.7333,0.001515,17.3257,0.019432,16.0079,0.003017,14.159,0.031,14.235,0.049,12.152,0.366,8.458,,Theia3007,162.1810097358933,Kounkel2020,5055.0,0.924966,0.84,[25],1,,,,,,,,,0,,0,,0,,0
189460443,77.62471166286912,2.4402497656896096,4.733810202151449,42.09324305357982,5.973516420255237e+18,258.930215439758,-37.9930278913368,2.2591,15.8777,18.559,0.189,17.9053,0.0473,14.357,0.05,13.558,0.078,12.395,,16.9513,0.001335,18.1566,0.013529,15.8512,0.004552,,,,,,,,,Theia624,77.62471166286912,Kounkel2020,3856.0,0.624333,0.59,[22],1,,,,,,,,,0,,0,,0,,0
151029098,912.0108393559116,2.388061156426621,9.03186136610663,39.91698949848524,4.251589775584888e+18,282.475256363813,-8.33622240059493,0.37502,15.7267,,,16.5892,0.0461,14.916,0.059,14.55,0.095,14.462,0.108,16.3295,0.000844,16.8258,0.006507,15.6631,0.007759,,,,,,,,,Theia6213,912.0108393559116,Kounkel2020,5715.0,1.64994,1.02,[19],1,,,,,,,,,0,,0,,0,,0
351585904,645.6542290346563,1.0509932814299765,1.0896432801629687,11.231189326588094,4.320258541697025e+18,289.230075319505,14.27662110381,0.21696,15.6421,18.436,0.091,16.9713,0.046,14.388,0.07,14.049,0.072,13.821,0.078,16.4805,0.000794,17.2223,0.005304,15.589,0.001897,,,,,,,,,Theia5462,645.6542290346563,Kounkel2020,6393.0,3.56192,1.28,[9],1,,,,,,,,,0,,0,,0,,0
117846466,676.0829753919818,3.205719470195927,4.929666129987342,20.450393645296955,4.090675840904536e+18,273.517067773834,-22.6671518007788,0.588858,13.8802,16.128,0.035,14.618,0.058,12.757,,12.44,,12.484,0.047,14.4289,0.000392,14.8527,0.002681,13.7873,0.006679,12.253,0.045,12.75,0.051,11.285,,8.773,,Theia5571,676.0829753919818,Kounkel2020,6790.0,2.20152,1.46,[11],1,,,,,,,,,0,,0,,0,,0
1766097460,257.03957827688646,3.980347458370412,14.46570616918913,25.35784986709477,4.25319073760988e+18,280.884666850903,-6.36861827791551,0.289552,16.3037,,,17.2899,0.0464,,,,,,,16.973,0.001102,17.4887,0.013243,16.1937,0.006715,,,,,,,,,Theia3722,257.03957827688646,Kounkel2020,6157.0,1.67584,1.17,[19],1,,,,,,,,,0,,0,,0,,0
110967072,426.5795188015934,1.6395400684314445,1.9126613974467144,69.01352945381686,4.069959152003805e+18,270.691032279255,-21.8204743170759,1.90092,13.9656,16.439,0.075,15.098,0.069,12.833,0.026,12.227,0.022,12.177,0.025,14.733,0.000534,15.4357,0.005852,13.9231,0.003153,,,,,,,,,Theia1038,426.5795188015934,Kounkel2020,4836.0,1.05767,0.785,[11],1,,,,,,,,,0,,0,,0,,0
409332567,37.15352290971728,2.572179855863172,28.044612437403647,99.46302912825072,5.957540653791669e+18,265.279190847849,-41.2628160684885,0.760738,14.1879,16.465,0.112,14.959,0.446,13.471,0.03,13.221,0.038,13.15,0.036,14.6678,0.000391,15.0456,0.003478,14.12,0.002357,13.146,0.03,13.375,0.042,12.735,,8.983,,Theia1889,37.15352290971728,Kounkel2020,6638.0,1.35033,1.39,[23],1,,,,,,,,,0,,0,,0,,0
181621994,812.8305161640994,1.8403016315754848,2.037628352494733,44.624571766211005,4.268249751927128e+18,287.988569023376,3.19205823349957,1.08297,15.408,18.03,0.068,16.614,1.133,14.024,0.036,13.474,0.039,13.344,0.043,16.2239,0.000736,16.911,0.00626,15.3093,0.003104,13.109,0.04,13.252,0.058,12.115,,8.562,,Theia5941,812.8305161640994,Kounkel2020,4978.0,1.002,0.82,[21],1,,,,,,,,,0,,0,,0,,0
39359268,707.9457843841373,2.3709370684897766,2.6500966933543544,32.730942998854374,5.978466249837351e+18,255.545307296891,-33.5838695864188,0.761143,15.737,16.579,0.077,16.7349,0.0463,14.666,0.067,14.306,0.082,14.116,0.102,16.4123,0.000707,16.9629,0.012616,15.6556,0.004372,13.138,0.04,13.33,0.07,12.305,,8.308,,Theia5688,707.9457843841373,Kounkel2020,5617.0,0.930085,0.99,[22],1,,,,,,,,,0,,0,,0,,0
280522008,229.086765276777,3.2668323737452227,1.3597058681333625,15.459608760932396,3.100668733600855e+18,101.058495873114,-5.4170293363525,0.249544,15.8756,17.115,0.117,16.531,1.133,14.993,0.04,14.659,0.041,14.563,0.101,16.4259,0.000855,16.8715,0.005418,15.8133,0.003021,14.534,0.032,14.76,0.073,12.269,,8.933,,Theia3522,229.086765276777,Kounkel2020,5806.0,1.94875,1.04,[27],1,15.459608760932396,3.2668323737452227,0.00023516767385994776,0.008117161197271258,0.02108742673233957,177.0294384343776,1.9405406995688195,0.6995875632952776,0,0.5753879087488557,0,,0,,0
229357659,162.1810097358933,1.009610208900508,0.9453698505840477,23.43565401609277,3.3263621181769114e+18,98.4175669207834,8.85155637542179,0.653044,13.9806,15.261,0.045,14.525,0.092,13.268,0.024,13.035,0.022,12.931,0.029,14.4411,0.000441,14.8032,0.001837,13.9127,0.000826,12.87,0.023,12.922,0.028,12.136,,8.987,,Theia2992,162.1810097358933,Kounkel2020,6795.0,1.66654,1.46,[15],1,,,,,,,,,0,,0,,0,,0
434289611,338.8441561392021,1.5058431620430786,4.290832200586471,32.05236056302151,3.344081813211146e+18,93.3886957699016,12.868431647104,0.336139,16.1414,17.312,0.076,16.551,1.133,15.208,0.043,14.954,0.063,14.824,0.11,16.6824,0.0012,17.112,0.0136,16.0691,0.004356,14.972,0.041,15.688,0.146,12.375,,8.957,,NGC_2194,338.8441561392021,Cantat-Gaudin2020,6395.0,1.2951,1.28,"[13, 28]",2,,,,,,,,,0,,0,,0,,0
183097768,141.25375446227554,4.276713157113027,3.801273225938568,15.72007929483901,4.255271318465691e+18,282.461249341328,-4.31789838867486,0.596162,13.0697,15.483,0.03,14.471,0.172,11.813,0.023,11.5,0.022,11.346,0.021,13.902,0.000413,14.6593,0.00254,13.036,0.001349,11.244,0.031,11.344,0.03,11.498,0.33,8.711,,Theia2821,141.25375446227554,Kounkel2020,6547.0,4.74303,1.35,[20],1,,,,,,,,,0,,0,,0,,0
237532805,114.8153621496884,5.645502563705647,17.348896379221912,7.924149055833049,3.113575488282584e+18,102.927525113166,0.430611622983707,1.17228,13.3645,14.437,0.044,13.757,0.08,12.817,0.029,12.622,0.032,12.53,0.03,13.7505,0.000559,14.0405,0.002304,13.3045,0.001407,12.434,0.024,12.526,0.029,12.44,,9.061,,Theia294,114.8153621496884,Kounkel2020,6444.0,1.13427,1.3,[25],1,,,,,,,,,0,,0,,0,,0
427397274,13.79964091420591,2.964246234160816,16.085678510829315,7.146076326254931,3.2096368299002906e+18,83.93783333333333,-4.443305556,2.31002,15.9257,20.057,0.165,,,14.034,0.027,13.415,0.033,13.071,0.029,17.3498,0.001494,19.0275,0.019679,16.0205,0.00531,12.769,0.025,12.373,0.025,10.551,0.087,8.587,,OSFC,10.0,roquette25,3180.0,0.628797,0.610976,[0],1,,,,,,,,,0,,0,,0,,0
144703575,10.680175302381564,1.9872104978479617,14.265217198006145,19.05817037623569,3.3363510095153823e+18,85.06492516,9.391104641,2.41571,12.9821,15.285,0.056,13.995,0.126,11.881,0.023,11.279,0.025,11.13,0.025,13.7127,0.003123,14.3812,0.012444,12.9268,0.008548,11.023,0.023,11.04,0.022,10.892,0.144,8.355,,OSFC,10.0,roquette25,4626.0,1.28059,0.73,"[5, 24]",2,,,,,,,,,0,,0,,0,,0
148190213,707.9457843841373,1.4719478946925086,3.911362687496777,16.69476886239876,5.957590819019128e+18,265.643114928928,-41.2081492947219,0.380941,16.0217,17.969,0.121,16.692,1.133,14.951,0.054,14.606,0.086,14.537,0.086,16.6098,0.000912,17.0203,0.011684,15.8855,0.00978,,,,,,,,,Theia5672,707.9457843841373,Kounkel2020,6265.0,1.36166,1.22,[23],1,,,,,,,,,0,,0,,0,,0
50624216,13.286678463975118,6.916178269228775,16.99907641616429,11.254549688229377,3.2167923141340795e+18,82.42658,-2.88989,1.64235,12.1087,14.055,0.012,13.049,0.092,11.13,0.024,10.721,0.025,10.61,0.021,12.774,0.000223,13.3489,0.001543,12.0579,0.000902,10.506,0.023,10.526,0.021,10.451,0.096,8.957,,OSFC,10.0,roquette25,5356.0,2.33204,0.93,[0],1,,,,,,,,,0,,0,,0,,0
120748690,112.20184543019651,2.739859554788859,1.3056974764523392,24.508162967585232,3.099543447868577e+18,102.540772551026,-6.61238001328216,1.13937,11.9434,13.207,0.017,12.517,0.08,11.232,0.022,10.953,0.023,10.857,0.021,12.4117,0.000214,12.7847,0.001787,11.8896,0.001149,10.782,0.023,10.816,0.02,10.689,0.107,8.727,,Theia2563,112.20184543019651,Kounkel2020,5918.0,2.58816,1.08,[27],1,,,,,,,,,0,,0,,0,,0
25576463,891.2509381337442,3.523137472674992,1.7540085943777592,20.221351599922112,3.1029906616383457e+18,98.6062020136483,-6.93387811944532,0.388844,15.7595,16.757,0.053,16.444,0.046,14.978,0.039,14.781,0.066,14.694,0.106,16.2596,0.001164,16.6586,0.010076,15.6969,0.003342,,,,,,,,,UBC_443,891.2509381337442,Cantat-Gaudin2020,6394.0,1.28677,1.28,[3],1,,,,,,,,,0,,0,,0,,0
436247723,1288.2495516931322,2.875644386513624,19.639223593802075,30.932586328618783,3.333166029270666e+18,84.2259320351759,6.5135193931915,0.773091,15.8974,17.872,0.073,16.9479,0.046,14.838,0.038,14.301,0.052,14.181,0.062,16.5999,0.000856,17.205,0.007504,15.8435,0.003138,14.183,0.029,14.263,0.051,12.23,,8.83,,Theia6851,1288.2495516931322,Kounkel2020,5580.0,0.878124,0.99,[12],1,,,,,,,,,0,,0,,0,,0
438022160,97.72372209558112,4.101787867285156,2.352678896483736,49.79471188479026,3.3326196106506235e+18,95.0986976696376,13.9898499713224,0.641909,15.9101,17.383,0.071,16.674,0.149,14.865,0.032,14.325,0.045,14.143,0.068,16.6309,0.00106,17.2549,0.00675,15.8547,0.003335,14.169,0.031,14.404,0.058,12.649,,8.759,,Theia2404,97.72372209558112,Kounkel2020,5405.0,1.09645,0.94,[28],1,,,,,,,,,0,,0,,0,,0
1631489891,457.0881896148752,1.520712841630046,4.466972590638876,70.0950127426836,4.090774075409628e+18,273.09798525586,-21.9316933208811,1.03409,15.8604,,,16.9948,0.0469,,,,,,,16.5994,0.001492,17.1849,0.012641,15.7277,0.014771,,,,,,,,,Theia674,457.0881896148752,Kounkel2020,4822.0,0.777748,0.78,[11],1,,,,,,,,,0,,0,,0,,0
32743596,562.3413251903492,3.0202632081306864,15.51760541345054,8.419282510555455,4.203942374853914e+18,283.273935465638,-8.16089302258793,0.497828,15.0425,15.985,0.064,15.884,0.183,14.038,0.053,13.733,0.071,13.627,0.063,15.6369,0.001581,16.0505,0.008297,14.8992,0.015654,13.441,0.047,13.614,0.061,11.87,0.355,8.549,,Theia5205,562.3413251903492,Kounkel2020,5316.0,1.76255,0.92,[19],1,,,,,,,,,0,,0,,0,,0
300825042,83.17637711026708,13.55172588455098,1.7693797985973745,16.945330640369786,4.320652579172267e+18,290.019325058557,14.7693930768176,0.417804,15.7035,17.933,0.079,16.617,1.133,14.534,0.049,14.164,0.062,14.226,0.09,16.471,0.000855,17.1294,0.005628,15.6402,0.002342,,,,,,,,,Theia2280,83.17637711026708,Kounkel2020,6003.0,1.83976,1.11,[9],1,,,,,,,,,0,,0,,0,,0
220136095,758.5775750291851,2.613558539787711,11.7846269926999,4.541385160092715,3.326834392780568e+18,99.0252124357772,9.54340329135124,0.287453,16.2489,18.663,0.074,17.3714,0.0463,15.078,0.043,14.716,0.039,14.65,0.106,16.9882,0.000985,17.6181,0.011994,16.1848,0.0048,14.557,0.069,14.644,0.109,11.392,,8.667,,Theia5805,758.5775750291851,Kounkel2020,5955.0,1.85877,1.09,[15],1,,,,,,,,,0,,0,,0,,0
247463283,588.8436553555885,1.1225095412979047,1.3813163528767625,18.110367601356188,3.340478747964951e+18,85.5396459998716,12.5391006859758,0.507432,14.5767,15.753,0.112,15.356,0.195,13.804,0.025,13.597,0.028,13.433,0.038,15.032,0.000522,15.3804,0.002755,14.502,0.002298,13.47,0.027,13.51,0.035,12.246,,8.856,,Theia5329,588.8436553555885,Kounkel2020,6718.0,1.59647,1.43,[24],1,,,,,,,,,0,,0,,0,,0
35815541,134.8962882591656,2.8187422183133486,7.062221568805255,25.32547140945985,4.202324439116247e+18,284.382196867733,-10.2323213185284,0.957691,14.8219,16.759,0.209,15.815,0.046,13.906,0.028,13.538,0.031,13.412,0.039,15.4151,0.001026,15.8989,0.005433,14.7541,0.003619,13.442,0.035,13.574,0.052,11.724,,8.09,,Theia2753,134.8962882591656,Kounkel2020,5554.0,1.00404,0.98,[19],1,,,,,,,,,0,,0,,0,,0
178632137,295.12092266663905,2.1370123228889457,2.5963666637756324,11.101218932478607,3.0518004582691645e+18,108.700275296993,-7.8175974896567,2.02243,14.5386,17.2,0.103,15.587,0.103,13.386,0.026,12.766,0.022,12.596,0.029,15.2926,0.003536,15.9869,0.016645,14.4568,0.008925,12.384,0.024,12.377,0.025,11.687,0.26,8.526,,Theia128,295.12092266663905,Kounkel2020,4375.0,0.791891,0.684,[2],1,,,,,,,,,0,,0,,0,,0
1766829454,389.04514499428046,2.948084098617939,41.81367017616018,12.629980808253377,4.253400984843002e+18,280.496951025658,-6.08746987916017,0.511882,16.1879,,,17.3925,0.0466,,,,,,,16.9661,0.001178,17.6461,0.011349,16.1294,0.010716,,,,,,,,,Theia4454,389.04514499428046,Kounkel2020,5284.0,1.33469,0.91,[19],1,,,,,,,,,0,,0,,0,,0
459991626,1288.2495516931322,1.3619482507386127,2.869923565393784,34.04285505871463,3.2218394805249004e+18,81.1090063310699,0.502599412074708,1.92884,16.5488,20.506,0.171,18.4075,0.05,15.146,0.052,14.469,0.061,14.418,0.081,17.6056,0.001656,18.6815,0.026336,16.5732,0.005607,14.268,0.03,14.212,0.045,12.323,,8.549,,Theia1137,1288.2495516931322,Kounkel2020,3682.0,0.465465,0.462912,[1],1,,,,,,,,,0,,0,,0,,0
151542870,275.4228703338164,1.431338928579203,3.494745799272927,28.158952371878357,4.252083151471048e+18,282.791512850536,-7.40992547326419,2.35087,15.6778,20.465,0.163,17.8163,0.0525,14.285,0.02,13.508,0.024,13.319,0.033,16.8339,0.001374,18.0613,0.030962,15.7208,0.003157,,,,,,,,,Theia441,275.4228703338164,Kounkel2020,3524.0,0.576396,0.568389,[19],1,,,,,,,,,0,,0,,0,,0
338755956,83.17637711026708,1.6503969678902684,6.284825858842219,92.3301345248439,4.320032145332355e+18,290.543127031784,15.150650439346,0.563264,15.0711,18.185,0.171,16.312,0.183,13.809,0.044,13.291,0.058,13.113,0.042,15.9498,0.000675,16.7638,0.005593,15.054,0.001776,,,,,,,,,Theia2280,83.17637711026708,Kounkel2020,5860.0,2.19774,1.06,[9],1,,,,,,,,,0,,0,,0,,0
44951871,11.481536214968818,7.472337707582718,1.1720090051704837,43.690640281630245,5.979696839551257e+18,257.730622156419,-33.6128876021989,0.518531,15.404,18.22,0.059,16.701,1.133,14.279,0.047,13.887,0.054,13.743,0.063,16.1455,0.000862,16.7565,0.007813,15.3186,0.005451,,,,,,,,,Theia1690,11.481536214968818,Kounkel2020,6058.0,1.66562,1.13,[22],1,,,,,,,,,0,,0,,0,,0
79693830,25.118864315095824,0.9956815290619104,0.900472688931369,18.708533408770823,2.931985404883684e+18,104.734204032916,-21.2964356533704,1.75876,13.959,15.539,0.019,14.727,0.08,13.19,0.03,12.767,0.027,12.731,0.034,14.5115,0.00029,14.9726,0.00128,13.9033,0.000943,12.554,0.023,12.599,0.025,12.503,0.428,8.904,,Theia86,25.118864315095824,Kounkel2020,5261.0,0.798523,0.9,[14],1,,,,,,,,,0,,0,,0,,0
151258056,107.15193052376048,2.1186570700718548,3.1225653580375177,25.28208513184363,4.203124574342679e+18,282.671693281724,-9.65383782564345,1.83664,15.6815,19.926,0.175,17.4302,0.0485,14.347,0.054,13.704,0.062,13.412,0.059,16.7431,0.001155,17.6401,0.021925,15.6937,0.007323,13.376,0.04,13.554,0.063,12.465,,8.429,,Theia291,107.15193052376048,Kounkel2020,3819.0,0.65693,0.632295,[19],1,,,,,,,,,0,,0,,0,,0
179841291,83.17637711026708,3.699771294832536,3.914235458365816,65.67594376269008,4.269288309369413e+18,287.005694649069,3.94588347112367,0.318602,15.9948,17.995,0.071,17.1646,0.0463,14.823,0.035,14.328,0.058,14.343,0.084,16.7572,0.000798,17.383,0.011545,15.9024,0.004553,,,,,,,,,Theia2282,83.17637711026708,Kounkel2020,6227.0,1.98631,1.2,[21],1,,,,,,,,,0,,0,,0,,0
151064259,104.71285480508983,2.519399883011688,5.0051357488353165,27.016863968431544,3.345340852804364e+18,90.8753528325293,14.130146631802,1.30979,15.3478,17.815,0.0,16.393,0.778,14.369,0.029,13.809,0.039,13.743,0.046,16.0395,0.001266,16.6563,0.007403,15.2953,0.002904,13.674,0.027,13.714,0.037,11.861,,8.814,,Theia345,104.71285480508983,Kounkel2020,4858.0,0.723773,0.79,"[13, 16]",2,,,,,,,,,0,,0,,0,,0
120093576,11.748975549395302,10.23310667229569,8.539337846377737,53.15905298239178,3.0987159279293937e+18,101.616852876307,-8.26582904838602,0.851206,15.6146,17.508,0.046,16.608,1.133,14.678,0.037,14.215,0.041,14.139,0.056,16.2488,0.001402,16.7868,0.005795,15.5558,0.004584,13.866,0.028,13.946,0.041,12.545,,8.914,,Theia90,11.748975549395302,Kounkel2020,5276.0,0.853644,0.9,[27],1,,,,,,,,,0,,0,,0,,0
