tic,sigmaOptical,sigmaIR,mstar,rstar,teff,age,tmag,baseline
264459899,,,0.531,0.889419,3654.0,7.600613050116225,14.6023,45
4160933,,,0.430781,0.43539,2990.0,8.915518232900974,16.8025,45
388935570,,,0.73,0.568621,4608.0,2.0,15.1802,45
436156803,,,0.6,0.953233,3868.0,11.052596597880727,15.6421,45
124320855,,,0.625,0.888791,4002.0,22.387211385683376,13.1107,45
388851308,,,0.54,0.929746,3686.0,9.842072414257936,14.6942,45
50898003,,,0.508164,0.510322,3331.0,10.225070848849684,16.1538,45
281717278,,,0.93,1.93374,5355.0,36.3078054770101,13.8507,45
177524215,,,0.583935,0.594933,3632.0,34.673685045253166,16.0844,45
449310689,,,0.552241,0.557827,3817.0,32.35936569296281,13.3531,45
50582888,,,0.4,1.03437,3401.0,8.430194997978496,15.063,45
427459831,,,0.36,1.20707,3342.0,13.75056333104108,15.4637,45
427395995,,,0.50686,0.50898,3681.0,5.650948456639831,16.5695,45
125644902,,,0.94,2.46334,5400.0,7.762471166286912,13.9859,45
427393159,,,0.408949,0.415576,3793.0,2.0,17.1764,45
50792756,,,1.02,1.09559,5720.7,7.801141738762628,11.2564,45
436154409,,,0.606794,0.623424,2980.0,12.170194125118297,15.8877,45
11287132,,,0.74,1.01588,4668.91,7.316315206989183,12.7973,45
435433706,,,0.97,1.47043,5510.0,42.65795188015926,14.5057,45
103857046,,,1.43,4.8744,6718.0,4.073802778041131,13.3949,45
464839668,,,0.373808,0.384435,3226.0,10.201180174346346,17.1093,45
220207504,,,1.33,1.23026,6502.0,26.915348039269137,16.0069,45
116711338,,,1.0,0.799733,5635.0,41.68693834703355,15.5434,45
457249905,,,1.06,1.73192,5852.0,11.716650878811866,12.772,45
50789572,,,0.509041,0.511227,3142.0,4.897788193684466,16.5173,45
220266313,,,0.92,1.0631,5325.0,2.5118864315095824,15.0749,45
712827716,,,0.55,0.47367,3711.0,14.40969132978799,18.6744,45
50793000,,,0.592451,0.605374,3333.0,2.0,16.7092,45
394424455,,,0.98,1.76856,5544.0,19.952623149688787,15.6161,45
50662965,,,0.697,1.10492,4450.0,7.5440064415103825,12.8398,45
220063529,,,0.61,1.02435,3944.0,8.27766954610135,13.9825,45
50661977,,,0.587419,0.59918,3163.0,13.5079017838454,15.8532,45
436159066,,,1.12,1.15915,6041.0,4.897788193684466,13.4521,45
177721012,0.011468221088182507,0.009343343672099122,1.28,1.00272,6394.0,34.673685045253166,12.9576,45
332913659,,,0.481745,0.483728,3172.0,8.66574517890574,16.4623,45
391191213,,,1.1,1.72839,5991.0,20.417379446695275,14.1187,45
11360831,,,0.54814,0.553218,3224.0,5.54073942495386,15.9361,45
138857395,,,0.889,1.33569,5218.0,13.893524096318009,11.9518,45
427351128,,,0.66,1.30118,4230.0,12.328152221204018,13.0503,45
124018896,,,0.74,0.667514,4665.0,34.673685045253166,14.6186,45
50658171,,,0.44,1.03545,3462.0,9.325210070548511,14.5888,45
177445889,,,1.41,1.81494,6662.0,23.442288153199225,15.8226,45
11200803,,,1.23,1.56025,6284.79,8.003458582288632,11.981,45
284201275,,,1.26,1.15306,6343.0,4.897788193684466,12.1458,45
427349991,,,0.656276,0.689882,3299.0,12.630113268294092,14.953,45
427396076,,,0.500466,0.502444,4080.0,14.482418022736503,16.4172,45
151448692,,,1.27,1.66025,6364.0,23.442288153199225,15.0908,45
