tic,age,prad,pmass,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2
299249631,51.28613839913648,1.2841118816158177,2.284068390308784,11.164252193387297,4.3193400371437896e+18,289.019307572537,13.3344528732983,0.668833,16.2875,19.768,0.17,18.0813,0.0473,14.754,0.048,14.194,0.05,13.949,0.064,17.3245,0.000901,18.3215,0.014113,16.2753,0.008224,,,,,,,,,Theia2011,51.28613839913648,Kounkel2020,4862.0,1.50261,0.79,[9],1,,,,,,,,,0,,0,,0
131278635,134.8962882591656,2.626808961646393,12.419029287350982,80.8383212825882,4.089753591170773e+18,275.961979858353,-22.5778781696717,2.10408,12.842,14.238,0.01,13.789,0.561,12.053,0.041,11.694,0.058,11.572,0.044,13.3656,0.000625,13.7831,0.00337,12.7741,0.002711,,,,,,,,,Theia459,134.8962882591656,Kounkel2020,5400.0,1.05882,0.938,[22],1,,,,,,,,,0,,0,,0
181410516,223.8721138568337,1.253627215774336,2.083874286779032,2.4388290842134395,4.2690567934669537e+18,287.893622036085,3.71885021817445,0.730416,14.8076,17.153,0.043,15.959,0.149,13.746,0.021,13.261,0.027,13.107,0.025,15.5489,0.000954,16.1704,0.004322,14.7321,0.003383,13.215,0.031,13.355,0.038,12.41,,8.757,,Theia3484,223.8721138568337,Kounkel2020,5604.0,1.61903,0.99,[17],1,,,,,,,,,0,,0,,0
332419770,5.888436553555883,1.439837723571387,3.5786578391898387,48.0941609905609,4.104290711069797e+18,276.049414208613,-14.2439806159687,0.499817,15.8125,18.575,0.183,17.3973,0.0467,14.268,0.024,13.945,0.022,13.698,0.061,16.7671,0.000944,17.6588,0.011586,15.7978,0.006622,,,,,,,,,Theia1651,5.888436553555883,Kounkel2020,6107.0,1.94497,1.15,[14],1,,,,,,,,,0,,0,,0
37317597,380.1893963205612,1.1786809098609805,1.6531533584529192,1.3956626623798043,3.104789187783237e+18,98.4459250162247,-3.88254919460263,0.829315,13.9463,15.334,0.011,14.655,0.126,13.202,0.024,12.886,0.03,12.789,0.029,14.4404,0.000368,14.8283,0.001954,13.8807,0.001797,12.784,0.024,12.811,0.027,12.587,,8.473,,Theia4408,380.1893963205612,Kounkel2020,6191.0,1.4308,1.19,[4],1,,,,,,,,,0,,0,,0
318411527,83.17637711026708,2.2546774158365617,6.289891251239172,22.169261767479156,3.048408499257507e+18,109.646404014389,-9.05324055094857,0.77182,14.9708,15.834,0.111,15.438,0.069,14.191,0.029,13.822,0.037,13.793,0.073,15.4809,0.001209,15.8478,0.002886,14.8695,0.002894,13.706,0.026,13.726,0.035,12.349,,8.523,,Theia2299,83.17637711026708,Kounkel2020,5776.0,1.00825,1.04,[5],1,,,,,,,,,0,,0,,0
202060752,489.7788193684456,2.624671301408728,12.457095744302704,18.422224135047845,3.134373609713387e+18,101.437306103031,8.58300074430499,0.656813,15.0859,14.533,0.064,15.578,0.343,14.184,0.036,13.746,0.039,13.642,0.071,15.714,0.000869,16.2416,0.005058,15.0252,0.002625,12.803,0.021,12.861,0.029,11.736,,8.589,,Theia4879,489.7788193684456,Kounkel2020,5399.0,1.36774,0.94,[11],1,,,,,,,,,0,,0,,0
427396936,14.949078226464351,2.61444858254792,11.901326046261088,67.37871790904853,3.209561371619513e+18,83.9657876772976,-4.87029255313698,,16.3244,,,18.8909,0.0644,14.198,0.029,13.636,0.036,13.227,0.03,17.8977,0.002154,18.7216,0.054582,16.368,0.006171,,,,,,,,,Orion,5.0,Various-Kounkel+2018;2020;Kos+2018;Chen+2020;Sanchez-Sanjuan+2024;Zerjat+2024;Kos+2021,3516.0,0.520326,0.517781,[2],1,,,,,,,,,0,,0,,0
220109972,117.48975549395304,2.4057447206659583,7.6731290374238785,19.09747169308006,3.326128055342726e+18,98.7673778541081,8.3607782879106,0.841086,13.6884,14.768,0.042,14.026,0.114,13.007,0.027,12.742,0.035,12.643,0.03,14.1171,0.000413,14.4464,0.002513,13.6211,0.002313,12.452,0.075,12.461,0.079,11.582,,7.683,,Theia2615,117.48975549395304,Kounkel2020,6697.0,1.42886,1.42,[11],1,,,,,,,,,0,,0,,0
433152134,794.3282347242822,1.6403104747787376,6.123661735248534,17.53794980102122,4.104972511367449e+18,278.368193719693,-12.6463683556945,0.938206,13.3365,15.19,0.009,14.401,0.183,12.258,0.057,11.898,0.066,11.78,0.061,14.0276,0.000299,14.6228,0.001813,13.2841,0.001479,,,,,,,,,Theia5903,794.3282347242822,Kounkel2020,5604.0,2.32248,0.99,"[1, 14]",2,,,,,,,,,0,,0,,0
163672859,213.79620895022325,1.487735984988183,4.084387110994294,1.961051715911014,4.251917636213074e+18,280.938403030621,-7.7274684063445,0.438711,15.5768,14.449,0.08,16.569,1.133,14.778,0.039,14.331,0.075,14.069,0.071,16.2151,0.00128,16.6499,0.004055,15.4171,0.00494,,,,,,,,,Theia3420,213.79620895022325,Kounkel2020,5847.0,1.58844,1.06,[8],1,,,,,,,,,0,,0,,0
225560821,173.78008287493762,2.181654857323079,5.597118257433902,69.50281079924149,4.260076841422309e+18,281.262071023145,-1.19544713846396,0.509034,15.5187,,,16.7905,0.0461,14.396,0.042,13.974,0.048,13.853,0.067,16.3295,0.000907,17.0512,0.007457,15.4709,0.002193,,,,,,,,,Berkeley_79,173.78008287493762,Cantat-Gaudin2020,6523.0,1.73705,1.34,[0],1,,,,,,,,,0,,0,,0
50658246,10.0,1.7745106036767135,8.589229800954412,25.93768497200093,3.2171951090511795e+18,82.53629638,-1.884129594,2.33098,16.4048,,,,,14.655,0.033,14.015,0.033,13.799,0.051,17.7672,0.002035,19.405,0.03467,16.492,0.005508,13.699,0.028,13.502,0.033,11.539,,8.827,,OSFC,10.0,roquette25,3224.0,0.500041,0.498096,[3],1,,,,,,,,,0,,0,,0
376585930,239.88329190194943,2.579496403008464,12.238993979479568,45.25558821521066,1.8255541681786376e+18,294.499601125088,20.1636724437043,1.88938,17.0028,,,19.2752,0.0524,15.25,0.052,14.49,0.056,14.277,0.079,18.2567,0.00153,19.4326,0.029387,17.0484,0.007898,,,,,,,,,Theia821,239.88329190194943,Kounkel2020,3498.0,0.496885,0.494969,[15],1,,,,,,,,,0,,0,,0
459990613,10.0,2.7048384450207745,14.227606975712089,6.652330312899542,3.2222879438305265e+18,81.085758,1.973766,2.54848,15.2637,19.972,0.162,,,13.543,0.024,12.842,0.024,12.626,0.033,16.5904,0.004389,18.1693,0.0253,15.3447,0.014619,12.468,0.024,12.273,0.023,12.333,0.42,9.043,,OSFC,10.0,roquette25,3267.0,0.672377,0.643647,[3],1,,,,,,,,,0,,0,,0
434313881,338.8441561392021,3.3215313506774256,39.51032525167219,17.451344180532566,3.344083806075912e+18,93.4709904005377,12.9063246323502,0.357906,15.7489,17.141,0.137,16.512,0.07,14.932,0.038,14.646,0.051,14.587,0.09,16.247,0.001091,16.6388,0.00515,15.6788,0.004282,14.585,0.036,14.852,0.084,12.387,,8.391,,NGC_2194,338.8441561392021,Cantat-Gaudin2020,6541.0,1.37838,1.35,[18],1,,,,,,,,,0,,0,,0
50787794,4.897788193684466,2.486394338673791,9.81734931048852,23.05452660924109,3.2172534218221194e+18,83.0869945650579,-1.3219945772664,2.03976,12.93,14.555,0.043,13.61,0.137,12.202,0.024,11.888,0.022,11.806,0.021,13.4215,0.000659,13.8101,0.002746,12.8685,0.002047,11.758,0.023,11.794,0.023,11.733,,8.51,,Theia13,4.897788193684466,Kounkel2020,5719.0,0.972209,1.02,[3],1,,,,,,,,,0,,0,,0
111354529,4.073802778041131,2.338829823326577,6.172990951708572,26.5259549716336,4.069658504292832e+18,270.813776255179,-22.6668219122434,0.808804,15.3483,18.589,0.165,16.388,0.15,14.181,0.04,13.613,0.034,12.856,,16.1317,0.002942,16.8506,0.018385,15.3297,0.012616,,,,,,,,,Theia1644,4.073802778041131,Kounkel2020,5777.0,1.20039,1.04,[6],1,,,,,,,,,0,,0,,0
180404003,69.18309709189363,1.8264990295801296,2.7379589182035677,97.77956789112643,4.267618700950688e+18,287.275948813795,1.55680499305382,0.553587,16.1086,18.436,0.071,17.349,0.0461,15.02,0.036,14.529,0.049,14.6,0.102,16.9049,0.001125,17.6221,0.008404,16.0726,0.003344,,,,,,,,,Theia154,69.18309709189363,Kounkel2020,5442.0,1.29765,0.95,[17],1,,,,,,,,,0,,0,,0
382938988,501.1872336272715,0.9257583630232012,0.7003728058604101,2.9570369899112245,4.467799223836716e+18,270.547473904434,1.32051241751072,0.628769,15.9458,17.964,0.073,16.285,1.133,14.975,0.038,14.542,0.064,14.375,0.081,16.5691,0.001183,17.0529,0.00852,15.8461,0.006151,14.281,0.03,14.368,0.055,12.074,,8.884,,Theia4916,501.1872336272715,Kounkel2020,5400.0,0.963324,0.94,[16],1,,,,,,,,,0,,0,,0
714707366,758.5775750291851,1.252135111911485,2.074466330104467,4.795076407107698,3.326834354123456e+18,99.078125506228,9.56287756459946,0.305838,15.5647,,,16.5997,0.046,,,,,,,16.2592,0.000978,16.8474,0.006923,15.5017,0.003075,,,,,,,,,Theia5805,758.5775750291851,Kounkel2020,6217.0,2.28362,1.2,[11],1,,,,,,,,,0,,0,,0
50749549,10.0,1.3453833405221194,2.7356583837365016,13.253411435431218,3.217121171189653e+18,83.12861597,-2.242229827,2.2365,15.3485,19.446,0.161,17.6177,0.0494,13.611,0.021,12.808,0.022,12.622,0.024,16.4712,0.003348,17.8383,0.018951,15.305,0.007869,12.533,0.025,12.403,0.024,11.805,0.294,8.526,,OSFC,10.0,roquette25,3613.0,0.860388,0.51,[2],1,,,,,,,,,0,,0,,0
179337341,223.8721138568337,1.7894955001880437,8.911624000583002,4.499771375003723,4.2689802743256177e+18,286.726798760595,3.37851902827971,0.620792,15.6468,17.89,0.079,16.659,0.195,14.747,0.048,14.38,0.07,14.324,0.097,16.3203,0.001307,16.8741,0.010324,15.5707,0.006424,,,,,,,,,Theia3484,223.8721138568337,Kounkel2020,5647.0,1.17229,1.0,[17],1,,,,,,,,,0,,0,,0
72349213,8.51138038202376,2.719968277533091,14.170288768047836,62.79470007753066,3.019703446105958e+18,93.0614253438456,-6.76316110492507,0.627732,14.8228,16.033,0.059,15.932,0.183,13.809,0.047,13.408,0.054,13.195,0.044,15.5496,0.000957,16.185,0.008285,14.7735,0.001978,12.826,0.024,12.842,0.027,11.833,0.241,8.545,,Theia130,8.51138038202376,Kounkel2020,5457.0,1.84164,0.95,[19],1,,,,,,,,,0,,0,,0
124195001,25.0,2.6609119983895173,12.872834474209135,24.855324929626416,3.100755109682452e+18,104.046545718548,-6.83117493973574,3.35871,15.6351,,,,,13.751,0.026,13.16,0.024,12.808,0.03,17.0929,0.001309,19.0788,0.019308,15.7548,0.003434,12.618,0.024,12.415,0.024,12.395,0.455,9.071,,LP 2439,25.0,Pang2022,3036.0,0.532008,0.528785,[13],1,,,,,,,,,0,,0,,0
1766070671,22.387211385683376,2.627631035901047,10.578902529245411,10.955931173390834,4.253183384618721e+18,280.695187628689,-6.47225942943838,0.278462,16.1316,,,17.1672,0.0475,,,,,,,16.8266,0.001306,17.3473,0.011378,16.0014,0.02319,,,,,,,,,UBC_103,22.387211385683376,Cantat-Gaudin2020,5653.0,2.0085,1.0,[8],1,10.955931173390834,2.627631035901047,0.00014322580500354342,0.016380729406389155,0.020620116016756288,197.19808478723797,4.107364247531377,0.8069743037811432,0,0.317803439266752,0,,0
1854718367,470.0,1.6990980603782009,7.115558681817259,2.587493813577296,2.0210399182455048e+18,294.304106933111,23.9607301396815,2.36177,15.3843,,,17.3563,0.0577,,,,,,,16.4333,0.000776,17.5225,0.043769,15.2558,0.006505,,,,,,,,,Stock 1,470.0,Pang2022,3831.0,0.723794,0.59,[15],1,,,,,,,,,0,,0,,0
1742561485,21.379620895022324,2.3164059248581648,7.71249740027689,76.17202783238176,4.103406261368708e+18,280.260373534286,-14.9932826278351,0.586493,14.7389,,,15.7143,0.0464,,,,,,,15.4023,0.000751,15.9265,0.013372,14.6423,0.006815,,,,,,,,,Theia1753,21.379620895022324,Kounkel2020,5568.0,1.85344,0.98,"[1, 14]",2,,,,,,,,,0,,0,,0
53235901,229.086765276777,1.21175376606811,1.8330064050223704,75.93783635636703,3.10396702796442e+18,99.8282769138797,-4.68518629640054,0.911094,16.2601,17.321,0.062,17.3619,0.0462,15.165,0.05,14.538,0.051,14.327,0.069,16.9853,0.001237,17.6212,0.010074,16.2012,0.005874,,,,,,,,,Theia3522,229.086765276777,Kounkel2020,5014.0,0.701855,0.83,[4],1,,,,,,,,,0,,0,,0
180148978,26.915348039269137,1.1283296301567909,1.40763431725585,3.469087997317627,4.269282846170527e+18,287.153744202783,3.83721318805667,0.432242,15.8933,18.518,0.075,17.1681,0.0461,14.59,0.047,14.091,0.051,13.935,0.066,16.7067,0.000753,17.3886,0.007723,15.8076,0.003657,13.55,0.063,13.912,0.09,12.111,,8.513,0.447,Theia1791,26.915348039269137,Kounkel2020,5664.0,1.7885,1.01,[17],1,,,,,,,,,0,,0,,0
425571391,21.379620895022324,2.522929963094396,9.799998685832977,51.23997859608683,4.1034981006248376e+18,280.625971881014,-14.7431818598259,0.656494,14.3073,,,15.807,0.15,13.089,0.181,12.725,0.113,9.419,,14.9736,0.00065,15.5251,0.002687,14.2367,0.004603,,,,,,,,,Theia1753,21.379620895022324,Kounkel2020,5760.0,2.00133,1.03,[1],1,,,,,,,,,0,,0,,0
752973365,177.82794100389228,2.053003703925365,4.206009485000791,27.934998339981888,3.0516521959981645e+18,107.141525926853,-7.92152738784462,2.44478,14.6671,,,15.8473,0.0466,,,,,,,15.4178,0.001383,16.0459,0.006996,14.5234,0.013271,,,,,,,,,Theia379,177.82794100389228,Kounkel2020,4382.0,0.61519,0.685,[5],1,,,,,,,,,0,,0,,0
394533297,331.1311214825908,2.667563872001281,12.112307380548634,4.420771184521893,4.513036533861473e+18,286.885206487976,15.9479535499336,0.642228,16.2211,18.597,0.059,17.571,0.0461,14.803,,14.481,0.055,14.006,,17.0659,0.000954,17.8546,0.007592,16.1966,0.003797,,,,,,,,,Theia4146,331.1311214825908,Kounkel2020,5003.0,1.19625,0.83,[9],1,,,,,,,,,0,,0,,0
202112299,64.56542290346549,1.2538062367178204,2.0850054402816647,7.9724996086644415,3.134059286826862e+18,101.489471659043,8.04502135212688,0.313281,16.5851,18.275,0.09,17.3815,0.0464,15.807,0.063,15.483,0.111,15.294,0.178,17.151,0.001233,17.5992,0.016378,16.5101,0.007537,15.264,0.046,15.558,0.127,11.936,,8.541,,Theia2118,64.56542290346549,Kounkel2020,5971.0,1.1395,1.1,[11],1,,,,,,,,,0,,0,,0
284997474,4.897788193684466,2.475951406944485,9.227292501533377,7.032186419257439,3.3390509977556864e+18,82.4060315413474,10.7291299232863,2.56492,11.5142,12.542,0.008,11.988,0.046,10.947,0.022,10.7,0.033,10.656,0.026,11.9017,0.000237,12.1949,0.001437,11.4549,0.001261,10.603,0.023,10.646,0.021,10.589,0.112,8.919,,Theia13,4.897788193684466,Kounkel2020,6354.21,1.29352,1.262,[12],1,,,,,,,,,0,,0,,0
370634621,338.8441561392021,2.0412873458347525,4.314071241780582,67.52875710881179,2.019318048651488e+18,292.620044767852,22.4077419587226,1.61998,13.9237,17.581,0.166,15.694,0.172,12.458,0.03,11.959,0.027,11.747,0.024,14.956,0.000427,15.9708,0.003448,13.9445,0.001586,11.399,0.023,11.411,0.022,11.21,0.136,8.669,,Theia738,338.8441561392021,Kounkel2020,5106.0,1.78429,0.86,"[7, 15]",2,,,,,,,,,0,,0,,0
186032159,2754.2287033381635,2.836140639276421,18.716871304369413,96.8868167719296,4.102884371376957e+18,278.078243367709,-16.0716544635003,0.551151,14.0891,15.76,0.0,14.751,0.183,13.312,0.035,13.023,0.047,12.886,0.044,14.6306,0.000398,15.0646,0.003087,14.0241,0.001725,,,,,,,,,Ruprecht_171,2754.2287033381635,Cantat-Gaudin2020,5970.0,2.15267,1.1,[1],1,,,,,,,,,0,,0,,0
220291546,2.5118864315095824,1.0160402659193983,0.9667017126075644,72.15174882424078,3.326593771531336e+18,99.9902038138736,9.38977532360666,0.932825,13.9514,16.164,0.042,14.89,0.16,12.844,0.024,12.482,0.026,12.264,0.027,14.7288,0.000468,15.4239,0.002605,13.9152,0.002363,12.141,0.024,12.104,0.024,11.915,0.39,8.151,,Theia41,2.5118864315095824,Kounkel2020,5885.0,1.94862,1.07,[11],1,,,,,,,,,0,,0,,0
11200403,10.0,1.296561666703249,2.370344881948361,39.01049564693254,3.2165111827536804e+18,84.55875,-2.26657,2.67155,9.9288,10.884,0.088,10.456,0.006,9.393,0.023,9.061,0.024,8.873,0.023,10.3115,0.000386,10.6122,0.00085,9.87611,0.000899,8.601,0.025,8.31,0.02,4.115,0.015,1.321,0.016,OSFC,10.0,roquette25,6804.0,2.42823,1.46,[2],1,,,,,,,,,0,,0,,0
131278298,630.9573444801944,2.5428644523905,10.497878826755905,7.113102327438236,4.089727134165084e+18,275.965679177273,-22.9033595173195,0.585491,14.1748,15.452,0.048,14.857,0.149,13.453,0.035,13.21,0.049,13.074,0.038,14.6517,0.00103,14.9942,0.007845,14.0811,0.008491,12.751,0.028,13.231,0.032,12.092,,8.743,,Theia5442,630.9573444801944,Kounkel2020,6115.0,1.7641,1.15,[22],1,,,,,,,,,0,,0,,0
388917922,10.0,1.87251635513822,10.895567641048377,13.34137108712563,3.0171594854374246e+18,83.78961,-6.14611,2.77566,14.7535,19.872,0.162,17.044,1.133,13.175,0.027,12.518,0.032,12.297,0.018,15.9896,0.000882,17.375,0.0095,14.8142,0.002131,12.171,0.024,12.047,0.024,11.125,0.498,8.476,0.404,OSFC,10.0,roquette25,3400.0,0.700685,0.663976,[2],1,,,,,,,,,0,,0,,0
355993988,72.44359600749905,2.1225599056112725,4.977397213652454,20.88859496331913,4.3137888778145966e+18,286.021985885193,12.5067971353298,1.54364,15.8204,18.753,0.17,17.1827,0.046,14.596,0.036,13.956,0.037,13.865,0.063,16.6584,0.000909,17.4718,0.006148,15.7811,0.002686,,,,,,,,,Theia40,72.44359600749905,Kounkel2020,4421.0,0.643593,0.69,[9],1,,,,,,,,,0,,0,,0
138904185,11.68643219924431,2.7054889613039976,15.120782803207328,8.167738891627133,3.2238813079791534e+18,83.0137923772332,2.63575441288152,2.7966,16.2877,,,,,14.303,0.035,13.672,0.038,13.337,0.046,17.7796,0.005043,19.7519,0.059534,16.4085,0.008528,12.713,0.023,12.181,0.023,10.921,0.118,8.743,0.489,Orion,5.0,Various-Kounkel+2018;2020;Kos+2018;Chen+2020;Sanchez-Sanjuan+2024;Zerjat+2024;Kos+2021,3027.0,0.510607,0.50844,"[3, 10]",2,,,,,,,,,0,,0,,0
284284999,4.897788193684466,2.6870763835553526,13.83594658294579,11.386109692845318,3.336479927253795e+18,85.9604742055831,9.97198548489405,1.11322,13.1838,14.603,0.056,13.841,0.137,12.426,0.023,12.104,0.022,12.019,0.023,13.686,0.000335,14.0826,0.00167,13.1196,0.001123,11.968,0.023,11.973,0.025,12.593,0.514,9.018,,Theia13,4.897788193684466,Kounkel2020,6074.0,1.55268,1.14,[12],1,,,,,,,,,0,,0,,0
397081917,144.5439770745928,1.9827456981773184,14.118734190237046,5.334943276242893,4.314090315836402e+18,288.007960518399,13.368096457961,0.679415,15.978,19.219,0.169,17.5032,0.0463,14.594,0.037,14.155,0.048,13.977,0.068,16.9063,0.000768,17.7567,0.009597,15.9476,0.003967,13.571,0.061,13.603,0.084,11.326,0.415,8.225,0.264,Theia2838,144.5439770745928,Kounkel2020,5668.0,1.32931,1.01,[9],1,,,,,,,,,0,,0,,0
432904798,109.64781961431828,1.4559949968156694,3.742920227603548,35.33722924462145,4.104164610838314e+18,277.994596851099,-14.1053557595517,0.31239,15.6501,17.538,0.117,16.5817,0.0466,14.703,0.041,14.289,0.045,14.223,0.081,16.2904,0.001011,16.7782,0.011412,15.5407,0.014625,,,,,,,,,Theia2534,109.64781961431828,Kounkel2020,6140.0,2.04725,1.16,"[1, 14]",2,,,,,,,,,0,,0,,0
151455487,309.0295432513592,2.4872566133651866,8.915958147872976,3.3343554638658497,4.252505050299005e+18,282.837538092567,-6.20686851484052,0.456924,14.939,16.096,0.119,15.696,0.081,14.088,0.046,13.828,0.061,13.708,0.058,15.4457,0.00063,15.8075,0.011086,14.829,0.007185,,,,,,,,,NGC_6705,309.0295432513592,Cantat-Gaudin2020,6615.0,1.63443,1.38,[8],1,,,,,,,,,0,,0,,0
282707737,165.9586907437563,2.572773525237882,12.09967158584325,84.92238943656247,3.10111805589799e+18,103.441246987715,-5.84290262749739,1.25197,13.3051,14.453,0.038,13.755,0.114,12.705,0.024,12.449,0.033,12.415,0.027,13.7279,0.000462,14.052,0.002099,13.2448,0.001443,12.322,0.029,12.311,0.029,11.689,,8.638,,Theia194,165.9586907437563,Kounkel2020,6306.0,1.15615,1.24,[13],1,,,,,,,,,0,,0,,0
332734744,14.45439770745928,2.152233997900717,4.70279660391355,65.47988712555095,4.1531860275128806e+18,276.117399079642,-12.3314759638263,0.485698,15.2128,17.855,0.184,16.641,0.343,13.681,0.023,13.191,0.037,13.007,0.052,16.1116,0.001089,16.8973,0.019486,15.1401,0.008768,,,,,,,,,UBC_345,14.45439770745928,Cantat-Gaudin2020,6636.0,2.39313,1.39,[14],1,,,,,,,,,0,,0,,0
358589294,338.8441561392021,1.8736787512128683,3.079119018572791,42.151704196287305,2.0192409110390285e+18,290.97068197856,22.604270581883,1.6427,15.375,19.207,0.164,16.968,1.133,13.836,0.024,13.225,0.026,12.997,0.027,16.3868,0.000755,17.4083,0.007687,15.366,0.003181,12.937,0.025,13.003,0.032,12.839,,9.261,,Theia738,338.8441561392021,Kounkel2020,4371.0,0.958546,0.683,[7],1,,,,,,,,,0,,0,,0
222575709,33.11311214825908,2.302972801676158,6.858136227821698,38.71930902360957,4.070458948853746e+18,268.349097419554,-22.0177896484728,1.76063,14.6591,17.567,0.189,16.073,0.446,13.316,0.05,12.676,0.068,12.463,0.054,15.5486,0.002665,16.3594,0.014735,14.5859,0.015391,,,,,,,,,Theia589,33.11311214825908,Kounkel2020,4586.0,1.02193,0.72,[6],1,,,,,,,,,0,,0,,0
148176822,97.72372209558112,2.491810924077672,9.857250057402638,57.16327363108476,3.044749324560192e+18,106.126014193755,-13.3139465659191,1.13022,15.9122,17.621,0.12,17.066,0.0462,14.882,0.048,14.166,0.047,14.099,0.105,16.6548,0.001039,17.3498,0.010179,15.862,0.002427,14.058,0.043,14.226,0.059,12.527,,8.715,,Theia2409,97.72372209558112,Kounkel2020,4528.0,0.724079,0.71,[20],1,,,,,,,,,0,,0,,0
427351814,2.0,2.96930056002225,19.20759789890992,15.689072729665266,3.2158731524761585e+18,83.5828888431309,-3.84658569481188,2.75014,17.7214,,,,,15.478,0.045,14.819,0.059,14.436,0.06,19.354,0.00518,21.1194,0.218801,17.8367,0.018385,14.149,0.03,13.668,0.035,11.239,0.186,8.036,0.268,Orion A,2.0,McBride+2019,3053.0,0.359876,0.345611,[2],1,,,,,,,,,0,,0,,0
177280863,112.20184543019651,1.7863212627825065,8.842468084274827,22.41191135603381,3.0464683766266337e+18,106.632847037984,-10.6442869332624,0.951531,14.3415,15.632,0.062,14.845,0.126,13.699,0.03,13.376,0.029,13.306,0.034,14.8037,0.000655,15.1566,0.0027,14.2731,0.002018,13.234,0.026,13.256,0.03,9.95,0.148,6.823,0.14,Theia2557,112.20184543019651,Kounkel2020,6067.0,1.00294,1.13,[5],1,,,,,,,,,0,,0,,0
162273678,288.4031503126612,2.356791373222177,7.594010588913499,27.75043658319252,4.253427506191522e+18,280.626629872304,-5.94744100429237,0.500563,14.8662,16.361,0.113,15.759,0.15,13.972,0.027,13.749,0.049,13.677,,15.4411,0.000609,15.901,0.002383,14.7912,0.002678,,,,,,,,,Theia3878,288.4031503126612,Kounkel2020,6370.0,1.70203,1.27,[0],1,,,,,,,,,0,,0,,0
42765344,22.387211385683376,1.3627127027386023,2.8762518201603577,11.454685461696902,3.117380103452216e+18,96.9079478616401,-2.46022668944199,4.369,13.7844,17.513,0.014,16.083,0.034,12.066,0.024,11.409,0.029,11.167,0.024,14.92,0.001773,16.3525,0.008835,13.7366,0.004282,11.043,0.022,10.893,0.02,10.669,0.077,8.824,,Theia55,22.387211385683376,Kounkel2020,3523.0,0.934591,0.472,[4],1,,,,,,,,,0,,0,,0
181124877,38.01893963205613,2.480259049542868,9.559394907939591,24.53409955277156,4.256933509507724e+18,280.453104884753,-4.19415368376039,0.457383,15.5845,18.581,0.186,17.1185,0.0467,14.23,0.045,13.83,0.075,13.584,0.053,16.5138,0.000783,17.4015,0.012697,15.5801,0.005651,,,,,,,,,Theia1899,38.01893963205613,Kounkel2020,6823.0,2.21104,1.47,[0],1,,,,,,,,,0,,0,,0
17962856,794.3282347242822,3.0496327061212933,26.21427676313844,20.732404306137663,4.470123007302231e+18,271.903217879093,3.20507660267934,0.263837,15.9417,17.15,-0.149,16.553,0.06,15.168,0.056,14.974,0.075,14.747,0.092,16.411,0.000939,16.7749,0.005928,15.8756,0.00427,14.736,0.036,14.849,0.091,12.479,,9.234,,Theia5910,794.3282347242822,Kounkel2020,6291.0,1.59578,1.23,[16],1,20.732404306137663,3.0496327061212933,0.000305622424130464,0.014221592657886691,0.017189034698065642,131.52934587856836,2.1705152637158496,0.0692168762270271,0,0.4712694774431506,0,,0
1798069448,489.7788193684456,2.5527665644349686,11.693161740524724,31.283618371293358,4.3202829714732114e+18,289.424029773935,14.6232257892279,0.219292,15.8441,,,17.3193,0.0468,,,,,,,16.7496,0.000769,17.5654,0.014789,15.7997,0.002594,,,,,,,,,Theia4910,489.7788193684456,Kounkel2020,6340.0,3.5132,1.26,[9],1,,,,,,,,,0,,0,,0
178791369,45.70881896148752,2.530216421487993,9.859190223387207,49.34640725037693,4.2691745055612303e+18,286.521352296125,3.54071648364419,0.248312,16.099,19.047,0.075,17.4702,0.0467,14.931,0.048,14.369,0.058,14.246,0.085,16.9573,0.001249,17.7005,0.012103,16.0291,0.00943,,,,,,,,,Theia1954,45.70881896148752,Kounkel2020,6289.0,2.57762,1.23,[17],1,,,,,,,,,0,,0,,0
164355526,38.904514499428046,1.464602208187585,3.833016197487501,35.907684222858606,4.107280493740507e+18,281.145927683927,-9.69882783944949,0.543024,14.6369,17.045,0.111,16.026,0.103,13.571,0.036,13.19,0.035,12.994,0.037,15.3547,0.000548,15.9643,0.003484,14.5713,0.002048,12.645,0.038,12.788,0.06,12.06,,8.853,,Theia1905,38.904514499428046,Kounkel2020,5492.0,2.28197,0.96,[8],1,,,,,,,,,0,,0,,0
388935327,10.0,2.6563288557946207,11.635347711067189,11.542061028444724,3.0169488602394936e+18,84.06500000000001,-6.455555556,2.92426,15.3064,20.173,0.162,17.9175,0.0479,13.646,0.024,12.999,0.03,12.803,0.037,16.6036,0.001027,18.0948,0.014289,15.3788,0.00311,12.674,0.025,12.499,0.025,11.705,,9.003,,OSFC,10.0,roquette25,3320.0,0.583955,0.574796,[2],1,,,,,,,,,0,,0,,0
