tic,teff,tmag,mass,radius,sigma,GAIA,ra,dec,mstar,rstar,plx,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,age,e_age,assoc,ref
364200513,6992.0,8.5685,1.54,1.49162,0.00069285048768,6.010483822238426e+18,239.02344913466,-36.8928720674326,1.54,1.49162,7.27014,9.376,0.0,8.97,0.03,8.153,0.021,7.974,0.042,7.94,0.02,8.86942,0.000223,9.10054,0.000664,8.52225,0.001024,7.906,0.026,7.915,0.02,7.847,0.022,6.94,0.087,15.3,0.4500000000000002,ScoCen,Rotzenbock+2023
364206806,7563.0,9.711,1.75,1.62977,0.0014245975187996,5.815440251984735e+18,252.099359634542,-66.7871549376077,1.75,1.62977,3.34487,10.246,0.055,9.948,0.004,9.424,0.026,9.323,0.023,9.27,0.019,9.90245,0.000352,10.0508,0.000743,9.67304,0.000583,9.254,0.023,9.267,0.02,9.216,0.032,8.76,0.345,97.0,,Theia_216,Kounkel+2019;Kounkel+2020
364217279,5698.0,11.4562,1.01,0.927782,0.00224983627704,5.808318474663998e+18,252.214512927286,-69.4185836611517,1.01,0.927782,4.12886,12.763,0.341,12.438,0.025,10.762,0.024,10.45,0.022,10.379,0.019,11.9276,0.000624,12.3052,0.001839,11.4033,0.002177,10.321,0.023,10.367,0.02,10.386,0.072,8.91,,97.0,,Theia_216,Kounkel+2019;Kounkel+2020
364267225,8193.0,10.0724,2.0,1.6724,0.0035885263896,5.293682363530757e+18,114.499021429649,-58.7115441046676,2.0,1.6724,2.67023,10.485,0.068,10.213,0.005,9.756,0.026,9.703,0.023,9.66,0.023,10.2328,0.000642,10.3662,0.000961,10.0283,0.001875,9.594,0.023,9.621,0.02,9.6,0.03,9.277,0.336,19.0,,Vela,Kerr+2023
364284060,7167.0,8.9631,1.6,1.90677,0.001964761128,5.814533253679714e+18,252.352748315051,-67.6560476823351,1.6,1.90677,4.33474,9.576,0.035,9.25,0.003,8.554,0.018,8.426,0.038,8.401,0.021,9.20387,0.00027,9.38687,0.00093,8.92307,0.000802,8.352,0.023,8.362,0.02,8.37,0.02,8.402,0.238,97.0,,Theia_216,Kounkel+2019;Kounkel+2020
364368528,7078.0,8.7346,1.57,1.28739,0.0007762053888,5.997300987069075e+18,244.11820824204,-38.7367656158701,1.57,1.28739,8.00175,9.633,0.04,9.16,0.03,8.275,0.018,8.061,0.038,8.065,0.016,9.05314,0.000229,9.30048,0.001007,8.68498,0.00103,8.016,0.024,8.039,0.02,7.916,0.021,6.009,0.047,15.3,0.4500000000000002,ScoCen,Rotzenbock+2023
365022567,7988.0,9.5462,1.93,1.69395,0.00086831574624,6.706078136878848e+18,272.028699606798,-49.8271138463333,1.93,1.69395,3.3052,9.959,0.054,9.728,0.004,9.292,0.022,9.242,0.026,9.159,0.022,9.69779,0.000483,9.82108,0.001744,9.5082,0.001107,9.096,0.021,9.109,0.018,9.107,0.031,8.191,,95.0,,Theia_219,Kounkel+2019;Kounkel+2020
365312393,7120.0,8.32991,1.583,1.56678,0.0010102279471199,2.1679490683919508e+18,311.859368806279,48.6693461936941,1.583,1.56678,7.04289,8.967,0.032,8.632,0.002,7.934,0.018,7.838,0.02,7.813,0.02,8.56696,0.000969,8.74961,0.003616,8.29459,0.002848,7.719,0.025,7.774,0.02,7.738,0.019,7.318,0.091,59.0,,H-R 5089,Kerr+2023
365441786,5445.0,10.5782,0.95,0.818289,0.0013936943735998,1.4164153602846208e+16,48.8000308722435,8.95978453050701,0.95,0.818289,7.7272,11.995,0.218,11.036,0.018,9.861,0.022,9.459,0.031,9.412,0.019,11.0988,0.001608,11.545,0.005279,10.5427,0.003533,9.359,0.022,9.397,0.021,9.294,0.037,8.363,,90.0,,Crius_172,
36549745,7954.0,9.88173,1.912,1.50281,0.0031371641812799,3.101939288006117e+18,102.336240854055,-5.36953443250564,1.912,1.50281,3.29433,10.379,0.075,10.065,0.005,9.61,0.026,9.541,0.024,9.497,0.023,10.056,0.000634,10.197,0.001574,9.84022,0.001383,9.398,0.022,9.433,0.02,9.286,0.038,7.718,0.182,9.0,,Ori-Per,Kerr+2023
36552453,5998.0,11.9534,1.106,1.02716,0.0028467924624,3.1023602935791017e+18,102.365980906499,-4.23074454178426,1.106,1.02716,2.80899,13.249,0.071,12.618,0.08,11.309,0.026,11.004,0.029,10.857,0.023,12.4043,0.001506,12.7562,0.004775,11.8954,0.00512,10.761,0.023,10.769,0.02,10.812,0.116,8.946,,9.0,,Ori-Per,Kerr+2023
365552349,5500.01,10.8138,0.965,0.898373,0.0015215946616798,3.299167141170182e+18,65.3515155258673,8.8985286363556,0.965,0.898373,6.57375,12.75,0.726,11.537,0.046,10.037,0.031,9.664,0.045,9.585,0.031,11.3556,0.002117,11.8201,0.004883,10.7773,0.003167,9.54,0.027,9.581,0.027,9.534,0.052,8.452,0.459,11.0,,Taurus,Kerr+2023
365747593,5850.0,8.637,1.06,1.28125,0.0012135440447999,3.2380005534028104e+18,81.7167856261421,6.47298919288272,1.06,1.28125,10.0764,9.855,0.05,9.272,0.003,8.06,0.024,7.834,0.038,7.707,0.023,9.05588,0.001939,9.3923,0.006717,8.59512,0.004537,7.649,0.027,7.676,0.021,7.636,0.021,7.282,0.149,21.0,4.0,32_Ori,Luhman+2022
365965089,6289.16,9.901,1.231,1.18864,0.00101055806352,2.876198929362334e+18,4.0521046150144,35.0944030299959,1.231,1.18864,5.49002,10.878,0.062,10.384,0.004,9.391,0.024,9.171,0.031,9.087,0.019,10.2761,0.000505,10.5663,0.001299,9.85425,0.001131,9.056,0.023,9.082,0.019,9.042,0.027,8.309,,33.0,,H-R 2562,Kerr+2023
365991284,6798.0,8.63052,1.462,1.86613,0.0005513184863999,1.912538289688073e+18,353.8796982753,35.703013402819,1.462,1.86613,5.59228,9.425,0.041,9.013,0.003,8.239,0.037,8.072,0.027,8.021,0.029,8.92432,0.000203,9.14816,0.000584,8.58866,0.000752,7.969,0.023,7.984,0.02,8.007,0.021,7.761,0.163,151.0,,Theia_372,Kounkel+2019;Kounkel+2020
366225994,4577.0,11.3046,0.723,0.736498,0.00216410744664,1.8467256425203302e+17,75.8214118298335,33.2528218683179,0.723,0.736498,8.46961,12.649,0.449,12.011,0.031,10.324,0.024,9.81,0.03,9.689,0.018,11.9758,0.000511,12.593,0.002353,11.252,0.00143,9.655,0.023,9.713,0.02,9.577,0.048,8.948,0.479,55.0,,Theia_133,Kounkel+2019;Kounkel+2020
366323976,5014.0,11.4168,0.833,0.878289,0.0021385782892799,6.005910854602068e+17,125.611988368342,10.3372581958276,0.833,0.878289,5.52592,13.146,0.02,12.142,0.069,10.574,0.022,10.213,0.025,10.108,0.025,11.9903,0.000227,12.487,0.001556,11.3678,0.000822,10.039,0.023,10.086,0.02,9.977,0.063,8.47,,83.0,,Theia_211,Kounkel+2019;Kounkel+2020
366622784,5910.0,10.11,1.075,1.02558,0.0010529773776001,6.023850417599826e+17,128.062618819665,11.1921372751043,1.075,1.02558,6.34144,11.184,0.133,10.533,0.009,9.55,0.024,9.289,0.024,9.223,0.023,10.5314,0.000621,10.8669,0.001647,10.0647,0.001298,9.17,0.022,9.209,0.02,9.193,0.043,8.412,,83.0,,Theia_211,Kounkel+2019;Kounkel+2020
366870119,5349.0,9.86691,0.925,1.06303,0.0009906911135998,2.2795175784062129e+18,337.063366798402,75.0683985532974,0.925,1.06303,8.18983,11.299,0.083,10.484,0.006,9.187,0.022,8.775,0.027,8.655,0.02,10.375,0.000326,10.7979,0.001078,9.81867,0.00135,8.584,0.022,8.629,0.019,8.561,0.021,8.897,0.355,184.0,,Theia_426,Kounkel+2019;Kounkel+2020
367005335,7258.0,9.03022,1.634,1.62279,0.0008013725481598,2.28078813281156e+18,338.414182151832,77.3751452096731,1.634,1.62279,4.95563,9.676,0.041,9.34,0.003,8.695,0.034,8.542,0.029,8.524,0.024,9.27289,0.000276,9.4601,0.001328,8.99003,0.002669,8.184,0.081,8.307,0.068,7.457,0.04,5.955,0.039,21.0,,CFN,Kerr+2023
367012625,5575.0,9.206,0.98,0.978006,0.0007140080592,1.564174561778917e+17,77.4527728074983,30.6965562300729,0.98,0.978006,11.0701,10.607,0.076,9.869,0.005,8.608,0.019,8.308,0.036,8.19,0.017,9.66873,0.00054,10.0462,0.001862,9.16053,0.001503,8.147,0.022,8.19,0.019,8.153,0.023,7.772,0.209,55.0,,Theia_133,Kounkel+2019;Kounkel+2020
368650539,7803.0,9.0561,1.85,1.60072,0.00082818199512,5.925076232904367e+18,262.246136278735,-52.3031617807764,1.85,1.60072,4.47988,9.498,0.049,9.268,0.004,8.757,0.023,8.728,0.031,8.642,0.019,9.22469,0.000416,9.35944,0.001756,9.01897,0.003184,8.57,0.024,8.581,0.02,8.542,0.025,8.037,0.224,95.0,,Theia_219,Kounkel+2019;Kounkel+2020
369614946,6303.98,6.8717,1.24,1.13072,0.0002707621487997,4.921855946520799e+18,10.2149063664174,-53.209916217691,1.24,1.13072,22.6364,7.74,0.0,7.37,0.03,6.409,0.02,6.217,0.033,6.113,0.027,7.23254,0.000269,7.52085,0.001345,6.83744,0.001735,6.105,0.107,5.961,0.037,6.086,0.015,5.83,0.041,30.5,,Tuc-Hor,
370620674,6261.0,10.9109,1.218,1.06814,0.00147025952784,1.981420494157772e+18,328.922382144487,53.211938499041,1.218,1.06814,4.04447,11.708,0.18,11.33,0.013,10.322,0.026,10.076,0.032,9.998,0.022,11.3156,0.00119,11.6295,0.002352,10.8588,0.001375,9.901,0.022,9.94,0.021,9.956,0.043,9.188,,59.0,,Cep OB6,Kerr+2023
370743460,6441.0,8.3484,1.3,1.691,0.0005205192019199,5.247428387547379e+18,144.693976743148,-66.6677255476398,1.3,1.691,7.68899,9.337,0.0,8.82,0.03,7.885,0.023,7.658,0.057,7.617,0.044,8.69982,0.000405,8.97805,0.001221,8.3107,0.00226,7.5,0.031,7.576,0.021,7.559,0.017,7.442,0.073,19.0,,Vela,Kerr+2023
371060908,7192.0,10.0182,1.61,1.44772,0.00101176967664,1.9795996685467784e+18,329.172273747738,50.1157809991672,1.61,1.44772,3.5834,10.781,0.084,10.419,0.006,9.629,0.027,9.488,0.036,9.475,0.018,10.274,0.000371,10.4677,0.000648,9.9735,0.00086,9.44,0.022,9.46,0.02,9.415,0.036,8.717,,80.0,,Theia 136,Kerr+2023
371122327,4741.0,10.642,0.76,1.18644,0.0014668718292,6.21070230836995e+18,228.185300713872,-31.2800664005216,0.76,1.18644,6.96058,12.844,0.367,11.521,0.048,9.601,0.024,9.079,0.024,8.919,0.019,11.3108,0.002544,11.9231,0.008056,10.6002,0.005737,8.857,0.022,8.873,0.02,8.767,0.029,8.474,,15.7,0.5999999999999996,ScoCen,Rotzenbock+2023
372004787,7216.0,8.36004,1.619,1.58433,0.00364234839408,2.1739402385376937e+18,327.344640170059,54.5190093582466,1.619,1.58433,6.8007,8.964,0.03,8.664,0.002,8.016,0.02,7.939,0.029,7.899,0.021,8.59036,0.000411,8.76927,0.001279,8.32489,0.001311,7.821,0.025,7.859,0.019,7.806,0.017,7.338,0.093,55.0,,Theia_133,Kounkel+2019;Kounkel+2020
372308541,8017.0,11.4601,1.94,1.47439,0.0025019877729599,5.243203101807494e+18,150.590060832389,-68.9302688528155,1.94,1.47439,1.63399,12.099,0.306,11.76,0.022,11.084,0.024,10.994,0.027,10.96,0.021,11.644,0.000216,11.7798,0.001196,11.4017,0.000804,10.927,0.023,10.949,0.021,10.885,0.065,9.2,,171.0,,Theia_452,Kounkel+2019;Kounkel+2020
373026694,5830.79,11.0432,1.05,1.6521,0.0017520579950399,3.305952708461628e+18,66.8762465450762,10.6469136653097,1.05,1.6521,3.15915,12.786,0.037,11.767,0.046,10.122,0.026,9.736,0.031,9.607,0.025,11.6371,0.00115,12.1353,0.003521,10.9901,0.002637,9.465,0.024,9.452,0.02,9.425,0.038,8.599,,10.0,,Tau-Ori 1,Kerr+2023
37304094,5585.0,10.4346,0.986,0.920052,0.0011990074896002,2.9103227580649165e+18,91.6444949123028,-26.9549915408231,0.986,0.920052,6.70153,11.856,0.146,11.244,0.01,9.792,0.026,9.459,0.028,9.363,0.024,10.9009,0.000305,11.2785,0.000694,10.3857,0.000705,9.244,0.023,9.277,0.02,9.232,0.03,8.545,,107.0,,Theia_301,Kounkel+2019;Kounkel+2020
373328935,4627.0,11.5628,0.734,0.759895,0.0021830354856002,5.4017346697417485e+17,2.84300775841394,76.474986477238,0.734,0.759895,7.22603,13.641,0.067,12.488,0.069,10.63,0.024,10.093,0.03,10.005,0.02,12.2324,0.000407,12.8438,0.001856,11.5106,0.001011,9.928,0.023,9.999,0.02,9.911,0.045,8.775,,184.0,,Theia_426,Kounkel+2019;Kounkel+2020
373363955,6504.0,9.21531,1.333,1.3834,0.0007500826044,3.283033044983319e+18,70.7470590650925,6.57957206534178,1.333,1.3834,6.16723,10.117,0.062,9.641,0.004,8.737,0.02,8.561,0.061,8.499,0.02,9.5531,0.000237,9.81218,0.000707,9.17093,0.000818,8.462,0.022,8.487,0.02,8.419,0.028,7.343,0.156,11.0,,Taurus,Kerr+2023
373445184,3615.0,11.9689,0.515538,0.517977,0.0035963088767998,1.9655830943069084e+18,320.236640919541,40.158855092424,0.515538,0.517977,14.602,15.442,0.056,13.982,0.056,10.542,0.026,9.92,0.03,9.708,0.021,13.0584,0.00135,14.2026,0.005175,12.0031,0.002766,9.636,0.023,9.57,0.02,9.497,0.036,9.009,,200.0,,Theia_507,Kounkel+2019;Kounkel+2020
37540556,5858.0,10.296,1.059,1.00337,0.0011525876611199,2.913349232539324e+18,92.7291786362896,-23.9263718630982,1.059,1.00337,6.01433,11.476,0.085,10.846,0.006,9.741,0.026,9.435,0.024,9.367,0.019,10.719,0.000962,11.0535,0.003293,10.2483,0.002067,9.321,0.023,9.355,0.022,9.298,0.034,8.777,0.375,34.0,,Theia_95,Kounkel+2019;Kounkel+2020
375679671,6710.0,8.7407,1.43,1.61754,0.0006146302176,5.24617016830259e+18,152.284380052077,-65.7982738874691,1.43,1.61754,6.3627,9.495,0.038,9.11,0.03,8.309,0.034,8.139,0.042,8.052,0.027,9.02199,0.00031,9.23992,0.002173,8.70277,0.00233,8.031,0.024,8.065,0.02,8.025,0.019,7.595,0.094,17.0,,Sco-Cen,Kerr+2023
375838884,4106.0,10.7222,0.64,1.10617,0.0016493405471998,5.343603180734335e+18,178.934699487993,-56.644137062398,0.64,1.10617,9.82102,13.442,0.038,12.001,0.046,9.534,0.026,8.868,0.053,8.702,0.019,11.5351,0.001775,12.353,0.006651,10.6664,0.00515,8.624,0.023,8.642,0.02,8.549,0.025,8.271,0.146,15.5,0.5500000000000007,ScoCen,Rotzenbock+2023
375840023,6812.0,9.5188,1.47,1.34903,0.00085815767304,5.343630810282445e+18,178.813821958773,-56.3804861108624,1.47,1.34903,5.24585,10.432,0.059,9.948,0.004,9.072,0.026,8.943,0.03,9.012,0.029,9.82727,0.000336,10.0645,0.000711,9.47544,0.00072,8.779,0.022,8.785,0.02,8.81,0.025,9.311,0.439,91.0,,Theia_215,Kounkel+2019;Kounkel+2020
375895280,6741.0,7.8794,1.44,1.6098,0.0005265036662398,5.344333501282921e+18,178.931448064989,-54.1806907733545,1.44,1.6098,9.25668,8.701,0.026,8.3,0.03,7.473,0.024,7.361,0.051,7.284,0.02,8.17833,0.000275,8.41035,0.001036,7.84188,0.001111,7.143,0.037,7.234,0.02,7.225,0.017,7.094,0.07,15.5,0.5500000000000007,ScoCen,Rotzenbock+2023
376008569,3877.0,11.5625,0.6,0.920798,0.00235862996832,5.341856262911551e+18,178.97409081593,-58.4606418467084,0.6,0.920798,9.19165,14.637,0.052,13.047,0.057,10.135,0.034,9.44,0.039,9.229,0.032,12.4977,0.001073,13.5248,0.004696,11.5019,0.002567,8.932,0.023,8.903,0.02,8.78,0.02,8.349,0.173,15.5,0.5500000000000007,ScoCen,Rotzenbock+2023
37606355,3302.0,9.67017,0.658683,0.69325,0.0009432304459199,2.8994926372512005e+18,93.3054703397041,-27.7015345009759,0.658683,0.69325,,13.769,0.018,12.257,0.005,8.002,0.034,7.432,0.071,7.145,0.024,10.9402,0.001185,12.5015,0.003744,9.74885,0.001809,7.013,0.051,6.822,0.02,6.773,0.018,6.635,0.062,25.0,4.0,,Luhman+2024
376346464,6632.0,9.1474,1.39,1.30623,0.00103569863184,5.252566027460086e+18,152.915840003563,-63.2241569453027,1.39,1.30623,6.61805,10.058,0.05,9.612,0.003,8.702,0.026,8.496,0.051,8.452,0.021,9.4738,0.000311,9.72888,0.001785,9.10805,0.001813,8.383,0.022,8.382,0.018,8.38,0.016,8.711,0.239,40.0,8.0,,Luhman+2024
376872090,8038.0,8.68319,1.945,1.50723,0.0015981524035199,2.2676213436299663e+18,283.862020028989,73.1631595882081,1.945,1.50723,5.34629,9.024,0.03,8.822,0.002,8.437,0.024,8.356,0.031,8.364,0.02,8.80868,0.000354,8.9162,0.001483,8.65322,0.002354,8.329,0.023,8.336,0.02,8.292,0.02,8.325,0.177,21.0,,CFN,Kerr+2023
376980815,4717.17,10.7151,0.76,0.700423,0.0016272058608001,2.58000819640026e+18,19.6723733989827,9.8547373172685,0.76,0.700423,10.7631,12.593,0.343,11.611,0.029,9.798,0.024,9.311,0.022,9.2,0.023,11.3512,0.003383,11.9147,0.012878,10.6527,0.009716,9.082,0.022,9.14,0.02,9.056,0.032,8.244,,90.0,,Crius_172,
37735833,6630.0,10.144,1.391,1.36877,0.0010824223132799,2.899500643067867e+18,93.5215358056979,-27.5437234973823,1.391,1.36877,3.86926,11.014,0.077,10.498,0.005,9.738,0.024,9.549,0.022,9.483,0.02,10.4508,0.000435,10.6799,0.001457,10.098,0.001195,9.441,0.023,9.474,0.02,9.436,0.032,9.06,0.44,100.0,,Theia_229,Kounkel+2019;Kounkel+2020
377894043,7554.0,9.33792,1.75,1.63826,0.00072367205328,2.0138839872817408e+18,349.001410740224,60.153141683483,1.75,1.63826,4.07904,9.946,0.047,9.607,0.003,8.993,0.018,8.904,0.03,8.855,0.02,9.5504,0.000226,9.71491,0.000833,9.29563,0.000842,8.818,0.022,8.848,0.02,8.083,0.088,5.924,0.083,75.0,,Theia_161,Kounkel+2019;Kounkel+2020
378534010,5723.0,10.5906,1.021,0.956348,0.0013587026385599,5.2843209583647936e+17,0.280560051785,66.6777672720111,1.021,0.956348,5.91799,11.745,0.137,11.009,0.01,9.922,0.023,9.647,0.027,9.578,0.02,11.0562,0.001277,11.4388,0.002253,10.5487,0.001744,9.529,0.023,9.579,0.02,9.843,0.068,8.976,,55.0,,Theia_133,Kounkel+2019;Kounkel+2020
379106113,5271.0,10.7773,0.903,0.962105,0.0019469921198401,1.81591495588905e+18,307.32453275297,19.770385697898,0.903,0.962105,6.14073,12.227,0.008,11.466,0.034,9.993,0.019,9.622,0.03,9.511,0.024,11.3029,0.001358,11.749,0.002596,10.7334,0.001642,9.423,0.022,9.44,0.02,9.32,0.044,8.474,0.458,120.0,,Theia_300,Kounkel+2019;Kounkel+2020
37948770,5412.83,10.9671,0.942,0.827016,0.0015285524961599,3.198734278756826e+18,66.6129417508064,-7.66100312770822,0.942,0.827016,6.23977,12.418,0.223,11.66,0.016,10.291,0.037,9.762,,9.697,,11.4695,0.000867,11.8863,0.001521,10.9198,0.000813,9.598,0.025,9.617,0.021,9.597,0.057,8.289,0.428,153.0,3.0,CWNU_1018           ,Hunt+2024
379953926,5993.0,10.2719,1.1,0.949697,0.0011238494659199,5.504497161061676e+18,109.631313203079,-50.2199838986989,1.1,0.949697,6.37279,11.33,0.12,10.719,0.008,9.713,0.024,9.428,0.026,9.369,0.021,10.6956,0.000821,11.0332,0.002609,10.2265,0.001732,9.299,0.022,9.332,0.02,9.285,0.028,9.086,0.384,107.0,,Theia_301,Kounkel+2019;Kounkel+2020
380294151,7884.0,11.0528,1.884,1.52792,0.00217744679952,2.0558260265596257e+18,303.523428373953,34.7799662150984,1.884,1.52792,1.87581,11.487,0.148,11.344,0.013,10.749,0.021,10.652,0.029,10.659,0.026,11.2279,0.00065,11.3616,0.001363,11.0055,0.000621,10.583,0.023,10.638,0.021,9.908,0.111,7.886,0.177,72.0,,Theia_165,Kounkel+2019;Kounkel+2020
38048089,5828.52,10.1814,1.05,1.02647,0.0010672217855998,3.1992937927342787e+18,67.9632495211302,-6.58351857935927,1.05,1.02647,6.28999,11.562,0.133,11.026,0.009,9.542,0.023,9.214,0.022,9.145,0.021,10.6235,0.000626,10.9761,0.00198,10.1328,0.00156,9.085,0.023,9.088,0.019,8.987,0.028,8.34,0.295,90.0,,Crius_172,
38049612,6119.0,10.0958,1.155,1.0049,0.0010388434017601,3.1976082414109373e+18,68.0075966682186,-8.88711906691012,1.155,1.0049,6.25713,11.221,0.089,10.564,0.006,9.563,0.024,9.308,0.025,9.21,0.021,10.4944,0.000397,10.8041,0.000977,10.0465,0.000757,9.19,0.022,9.21,0.019,9.178,0.032,8.961,0.499,153.0,3.0,CWNU_1018           ,Hunt+2024
380629634,8021.0,11.3085,1.94,1.70226,0.0021204605087998,2.055349972387353e+18,303.587034406141,33.1332117280779,1.94,1.70226,1.53758,11.942,0.186,11.443,0.013,10.971,0.024,10.875,0.031,10.817,0.019,11.5021,0.000503,11.6512,0.001118,11.2536,0.000582,10.46,0.022,10.488,0.021,9.62,0.067,6.841,0.075,72.0,,Theia_165,Kounkel+2019;Kounkel+2020
380679651,4583.0,9.8538,0.72,1.33981,0.0011254074048,6.057456092878899e+18,181.926545946164,-62.4578068977837,0.72,1.33981,8.95756,11.525,0.129,10.784,0.009,8.621,0.023,8.066,0.02,7.914,0.02,10.5161,0.002016,11.0946,0.008022,9.77188,0.00933,7.86,0.024,7.847,0.02,7.709,0.021,7.43,0.115,11.2,1.0,ScoCen,Rotzenbock+2023
381363878,6342.0,7.737,1.26,1.63489,0.0004420468511996,5.947769568780731e+18,269.529858339888,-48.0191339032465,1.26,1.63489,10.454,8.671,0.028,8.223,0.002,7.235,0.018,7.041,0.021,6.937,0.02,8.0803,0.000496,8.35012,0.002715,7.7003,0.00361,6.906,0.055,6.932,0.021,6.942,0.016,6.892,0.091,190.0,,Theia_425,Kounkel+2019;Kounkel+2020
381456722,5622.74,9.43599,0.996,1.13989,0.00082551809088,3.314376204481064e+18,66.7940391674226,17.845183569774,0.996,1.13989,8.32789,11.069,0.096,10.224,0.007,8.784,0.023,8.393,0.029,8.296,0.021,9.93465,0.001253,10.3488,0.003342,9.38931,0.002721,8.201,0.023,8.224,0.019,8.173,0.025,8.245,0.314,4.0,3.0,Taurus-Aur,Krolikowski+2021
381838186,4463.0,10.3315,0.7,1.14653,0.00135480723192,5.860803662284763e+18,183.033544168414,-65.9152715960546,0.7,1.14653,9.19426,12.354,0.234,11.259,0.023,9.149,0.023,8.55,0.031,8.426,0.022,11.0483,0.005017,11.7266,0.017181,10.2823,0.011703,8.393,0.022,8.392,0.02,8.317,0.018,8.228,0.136,11.2,1.0,ScoCen,Rotzenbock+2023
381902692,7654.0,9.9249,1.79,1.49472,0.0014987071814399,6.707274268093302e+18,270.283679107608,-48.661598496559,1.79,1.49472,3.34447,10.475,0.072,10.232,0.006,9.578,0.021,9.485,0.023,9.443,0.021,10.1239,0.000707,10.2793,0.001423,9.88352,0.000797,9.391,0.022,9.418,0.021,9.365,0.034,8.98,,95.0,,Theia_219,Kounkel+2019;Kounkel+2020
381949410,3543.0,11.0382,0.578211,0.58803,0.0018332337779999,4.763704324285023e+18,76.5433088877842,-58.4746572451471,0.578211,0.58803,18.7044,14.647,0.098,13.309,0.069,9.645,0.024,9.015,0.025,8.766,0.023,12.1664,0.000742,13.3902,0.00366,11.0815,0.002313,8.626,0.023,8.529,0.02,8.413,0.019,8.118,0.114,31.0,4.0,beta_Tuc_Group      ,Hunt+2024
382552502,3265.0,10.6505,0.464581,0.467062,0.0020428465427999,4.713771622913507e+18,35.6839742401925,-60.3798974740374,0.464581,0.467062,35.4382,14.878,0.036,13.334,0.045,8.99,0.021,8.39,0.042,8.102,0.031,11.9577,0.000785,13.5631,0.005617,10.7345,0.002735,7.946,0.025,7.795,0.02,7.676,0.018,7.502,0.118,40.0,8.0,,Luhman+2024
382619547,4461.0,10.1219,0.7,1.2225,0.0012064011249599,6.054414843716969e+18,183.487523746958,-62.9202563737571,0.7,1.2225,9.56485,12.421,0.261,11.394,0.023,9.161,0.02,8.531,0.038,8.394,0.021,10.8436,0.001734,11.5268,0.006194,10.0723,0.004112,8.288,0.023,8.328,0.021,8.962,0.258,8.028,,11.2,1.0,ScoCen,Rotzenbock+2023
382994547,7812.0,9.7243,1.85,1.54416,0.0001098873100798,5.852609723668235e+18,216.202581131107,-65.105151715142,1.85,1.54416,3.51942,10.22,0.042,10.002,0.003,9.403,0.022,9.282,0.021,9.268,0.021,9.91523,0.000263,10.0673,0.000874,9.68223,0.000949,9.223,0.023,9.248,0.021,9.253,0.032,8.974,0.435,42.0,,cT120,Kerr+2023
383134735,5290.0,11.062,0.91,0.827318,0.0019393424308799,5.304374843544543e+18,134.131251733028,-57.0112810778035,0.91,0.827318,6.34087,12.838,0.369,11.818,0.032,10.302,0.024,9.876,0.023,9.761,0.019,11.5974,0.001662,12.0456,0.005748,11.0109,0.004152,9.679,0.022,9.704,0.02,9.571,0.034,9.13,0.431,17.0,,Sco-Cen,Kerr+2023
383346621,5998.0,7.8411,1.11,1.9224,0.0005498765452801,6.054163296087785e+18,183.827306633058,-63.4250912771291,1.11,1.9224,9.3123,9.066,0.028,8.43,0.03,7.246,0.026,6.96,0.027,6.85,0.021,8.27498,0.001394,8.62816,0.004765,7.8012,0.003964,6.763,0.064,6.778,0.02,6.823,0.022,7.332,0.243,11.2,1.0,ScoCen,Rotzenbock+2023
383432898,4972.0,10.8684,0.82,0.900293,0.00186362368992,5.317269950278675e+18,134.440061415798,-54.1435184085511,0.82,0.900293,7.24609,12.355,0.258,11.509,0.019,9.909,0.022,9.477,0.022,9.348,0.021,11.4675,0.00267,11.9995,0.008539,10.828,0.005681,9.355,0.023,9.376,0.019,9.267,0.028,9.086,0.484,17.0,,Sco-Cen,Kerr+2023
383515716,8096.0,11.2243,1.97,1.70069,0.0051307174764,5.303072265853299e+18,134.631937516052,-59.7353723569858,1.97,1.70069,1.53739,,,11.538,0.023,10.879,0.023,10.866,0.024,10.778,0.019,11.3885,0.000513,11.5125,0.001172,11.1706,0.000553,10.693,0.023,10.719,0.021,10.623,0.057,9.638,,90.0,,Theia_245,Kounkel+2019;Kounkel+2020
383518653,7520.0,8.0475,1.74,1.46268,0.0004753752983998,5.303126794765203e+18,134.901792942429,-59.0404280918117,1.74,1.46268,8.10647,8.478,0.0,8.31,0.03,7.745,0.024,7.686,0.038,7.61,0.023,8.24324,0.000401,8.40162,0.000828,8.01673,0.00158,7.506,0.028,7.58,0.019,7.576,0.018,7.644,0.119,17.0,,Sco-Cen,Kerr+2023
383582909,4225.0,10.5389,0.66,1.22932,0.0014860776506399,5.904572059029263e+18,220.330971106719,-50.0221949009628,0.66,1.22932,8.95325,12.664,0.294,11.549,0.028,9.324,0.022,8.698,0.067,8.5,0.02,11.3244,0.002355,12.093,0.007748,10.4795,0.005314,8.422,0.023,8.366,0.02,8.252,0.022,7.929,0.227,14.4,0.6500000000000004,ScoCen,Rotzenbock+2023
