,tic,ra,dec,teff,plx,rstar,mstar,tmag,age,assoc,ref,rms
267,365696347,81.594238,11.537232,,,,,19.6609,,OSFC,roquette25,
268,436098578,83.84258333333334,9.874388889,4031.0,2.52401,1.21371,0.63,13.8425,,OSFC,roquette25,
269,365696316,81.648189,11.498623,,,,,19.048,,OSFC,roquette25,
270,264540196,81.674395,3.492879,,,,,16.2464,,OSFC,roquette25,
271,457229780,81.739147,3.249589,3844.0,2.98886,0.965002,0.59,13.9948,,OSFC,roquette25,
272,436008624,83.65806,9.97046,4740.0,0.37364,8.77304,,13.0103,,OSFC,roquette25,
273,457250938,81.886373,3.406139,3176.0,2.96842,0.523746,0.521027,16.0203,,OSFC,roquette25,
274,436103236,83.839625,9.7363,3625.0,2.4297,1.03929,0.52,14.6864,,OSFC,roquette25,
275,365776968,81.908122,11.491959,3705.0,5.1855,,,14.9714,,OSFC,roquette25,
276,264629974,82.163251,3.734693,,,,,16.6359,,OSFC,roquette25,
277,264630091,82.196961,3.576103,3311.0,2.86052,0.489623,0.487706,16.2379,,OSFC,roquette25,
278,264683215,82.260206,3.361913,3222.0,2.58505,,,15.3767,,OSFC,roquette25,
279,264682965,82.281835,3.06009,,,,,14.8018,,OSFC,roquette25,
280,302537708,82.289608,11.896827,3035.0,2.36349,,,14.5296,,OSFC,roquette25,
281,284996047,82.307548,11.82162,,2.57192,,,16.01,,OSFC,roquette25,
282,284996085,82.328885,11.861516,3620.0,2.18681,0.666888,0.517,16.3661,,OSFC,roquette25,
283,302537953,82.375778,12.098639,3257.0,2.09761,,,15.7427,,OSFC,roquette25,
284,264739337,82.378665,3.330159,,,,,11.4796,,OSFC,roquette25,0.0008497978398624983
285,302538976,82.385136,13.183837,4616.0,2.64191,0.848485,0.731,14.5329,,OSFC,roquette25,
286,436098559,83.83228,9.79657,5189.3,2.46013,2.79049,,11.0355,,OSFC,roquette25,0.0008106327850530837
287,284996533,82.440357,11.609285,,,,,15.1093,,OSFC,roquette25,
288,436153968,83.92197,10.1149,4919.87,0.305624,9.94544,,12.8396,,OSFC,roquette25,0.0016268098070995607
289,302672046,82.524274,12.110825,3012.0,2.60441,0.678212,0.647881,15.5549,,OSFC,roquette25,
290,264744356,82.562804,3.40711,,,,,14.3078,,OSFC,roquette25,
291,200517047,82.8401375,12.096308333333331,4540.97,2.55039,1.57141,,12.3341,,OSFC,roquette25,0.0012916249143005154
292,200478060,82.591083,9.927345,3771.0,2.82209,0.977613,0.571,14.383,,OSFC,roquette25,
293,200478308,82.623182,10.251316,3136.0,2.46663,0.626634,0.609297,15.797,,OSFC,roquette25,
294,436156604,83.90511,9.9477,,,,,15.9386,,OSFC,roquette25,
295,200591816,85.369273,9.179524,3790.0,2.43776,0.941998,0.58,14.643,,OSFC,roquette25,
296,200515773,82.82969999999999,10.577374999999998,4071.0,2.49267,1.17896,0.64,13.7762,,OSFC,roquette25,
297,284158151,82.67238,10.509021,5594.0,2.49314,2.10484,0.989,11.1443,,OSFC,roquette25,0.0005868290208399518
298,302673505,82.680089,13.241394,2999.0,2.99347,0.546234,0.541855,15.8464,,OSFC,roquette25,
299,436013414,83.63733333333333,10.14475,4948.76,0.58242,4.78733,,13.2015,,OSFC,roquette25,
300,365847852,82.109775,11.012483333333336,3886.0,2.58013,1.0778,0.6,14.1518,,OSFC,roquette25,
301,200515779,82.82919166666667,10.582786111111112,3682.0,2.68891,0.883903,0.54,14.7486,,OSFC,roquette25,
302,302761596,82.831327,12.149632,,,,,18.395,,OSFC,roquette25,
303,302761583,82.8427,12.155957,,,,,18.8833,,OSFC,roquette25,
304,365643370,81.539585,11.393314,4421.21,2.45258,1.54344,,12.5602,,OSFC,roquette25,0.001489880537656335
305,200517054,82.853903,12.125058,3887.0,1.61888,0.859951,0.6,15.6461,,OSFC,roquette25,
306,302762033,82.856881,12.214301,3451.0,2.65032,1.00456,0.43,15.5835,,OSFC,roquette25,
307,302762017,82.858517,12.192661,,,,,17.9776,,OSFC,roquette25,
308,302762020,82.859445,12.197451,,,,,17.5789,,OSFC,roquette25,
309,10002620812,82.873407,12.092462,,,,,17.227,,OSFC,roquette25,
310,200515741,82.891128,10.538852,3407.0,2.34139,1.00348,0.4,15.4063,,OSFC,roquette25,
311,302671911,82.50263333333334,12.229052777777776,3588.0,2.39832,1.11658,0.503,14.7885,,OSFC,roquette25,
312,302762795,82.952902,13.092271,5613.0,2.48306,1.66934,0.993,12.705,,OSFC,roquette25,0.003637634895062858
313,436011828,83.73008333333334,10.009808333333334,3065.0,2.77358,0.658634,0.633559,15.407,,OSFC,roquette25,
314,200520542,82.991297,8.103111,2966.0,2.66816,0.530751,0.527612,16.4084,,OSFC,roquette25,
315,200518120,82.994361,10.889038,3186.0,2.70634,0.596985,0.585622,15.6281,,OSFC,roquette25,
316,302830262,83.01198,12.51825,,,,,17.309,,OSFC,roquette25,
317,436153965,83.97645833333333,10.073144444444443,4782.3,2.49812,2.1688,,11.9691,,OSFC,roquette25,0.0011269619919442725
318,436158898,83.8686,10.04097,3703.0,2.75401,0.909565,0.549,14.8744,,OSFC,roquette25,
319,302830270,83.033538,12.509631,,,,,18.495,,OSFC,roquette25,
320,302830374,83.02704583333333,12.401275,4573.75,2.79816,0.841374,0.722,13.5555,,OSFC,roquette25,0.003847286878359696
321,436013423,83.69123,10.13374,4996.54,0.286138,10.2335,,13.0025,,OSFC,roquette25,0.002646717546433003
322,302671880,82.57108333333333,12.26145,3837.0,2.41377,1.12265,0.59,14.2096,,OSFC,roquette25,
323,715987076,83.040038,9.051026,,5.07039,,,14.7157,,OSFC,roquette25,
324,436158914,83.98104166666668,9.941947222222224,4230.0,2.46028,1.96046,,12.7549,,OSFC,roquette25,0.0015226251412461117
325,302830278,83.04968,12.494984,,,,,18.551,,OSFC,roquette25,
326,302830629,83.051287,12.165449,5932.0,0.452431,1.27331,1.08,15.6053,,OSFC,roquette25,
327,200516402,82.82239166666668,11.249108333333334,3930.0,2.43805,2.32879,,12.4595,,OSFC,roquette25,0.0012916566192730516
328,436012428,83.64925000000001,9.907219444444443,3123.0,2.62235,0.54266,0.538605,16.352,,OSFC,roquette25,
329,10001183841,83.100491,3.832934,,,,,16.414,,OSFC,roquette25,
330,436158985,83.95266666666667,10.32005,3754.0,2.32941,1.13334,0.566,14.6015,,OSFC,roquette25,
331,200540665,83.145416,11.022546,5393.85,1.26224,,,14.22,,OSFC,roquette25,
332,302831951,83.14751,12.912476,3071.0,2.72748,,,15.8612,,OSFC,roquette25,
333,302831480,83.1896,12.450648,3729.0,2.52638,0.583468,0.558,15.7212,,OSFC,roquette25,
334,200541870,83.192788,9.679747,,,,,15.1647,,OSFC,roquette25,
335,302969482,83.219274,12.919173,,,,,17.5628,,OSFC,roquette25,
336,302969481,83.222628,12.920713,,2.56515,,,14.8871,,OSFC,roquette25,
337,10001183858,83.229632,4.825064,,,,,16.415,,OSFC,roquette25,
338,200540775,83.231895,10.907041,3371.0,2.35919,0.574178,0.566491,17.0931,,OSFC,roquette25,
339,302969441,83.260749,12.969487,,,,,20.285,,OSFC,roquette25,
340,200546199,83.277775,8.116935,2932.0,,0.620891,0.604808,15.9434,,OSFC,roquette25,
341,365776887,81.91540416666666,11.405933333333332,4107.0,2.5294,1.53571,,13.375,,OSFC,roquette25,
342,200588039,83.284337,10.867747,3053.0,2.26675,0.648399,0.625925,15.7278,,OSFC,roquette25,
343,426214253,83.41692,11.683252,5479.0,0.68127,0.912216,0.96,15.8012,,OSFC,roquette25,
344,436158841,83.99745797,9.713361032,11039.0,2.34912,1.98292,2.882,9.33845,,OSFC,roquette25,0.00018227880588736478
345,436016926,83.534925,8.603356,,,,,15.564,,OSFC,roquette25,
346,436248385,84.21634,9.76297,5046.76,1.37945,2.99529,,12.0805,,OSFC,roquette25,0.0007615906661846694
347,713160219,83.545934,2.965141,,1.34167,,,16.1521,,OSFC,roquette25,
348,436015138,83.663113,10.626144,3306.0,2.44023,0.665733,0.63879,15.6129,,OSFC,roquette25,
349,436104507,83.74316666666667,9.896305555555555,3476.0,2.48281,0.875038,0.446,15.3224,,OSFC,roquette25,
350,302831481,83.180003,12.451507,3057.0,2.64528,0.683743,0.651871,15.4058,,OSFC,roquette25,
351,436157493,83.965334,9.066017,3194.0,2.59488,0.611977,0.597752,15.8794,,OSFC,roquette25,
352,436245727,84.121186,9.019218,3032.0,2.66541,0.608047,0.594605,15.8499,,OSFC,roquette25,
353,436103235,83.8274,9.73496,3648.0,2.2203,1.13432,0.53,14.7223,,OSFC,roquette25,
354,436008623,83.73495833333335,9.917722222222222,3621.0,2.02241,1.28167,0.52,14.9211,,OSFC,roquette25,
355,436251999,84.198445,9.043338,3154.0,2.49031,0.624374,0.607536,15.7486,,OSFC,roquette25,
356,436162085,84.041,9.7104,,,,,18.1809,,OSFC,roquette25,
357,436332079,84.243027,11.447292,5792.94,0.467457,4.52556,,12.8065,,OSFC,roquette25,0.001690567132658083
358,436335504,84.248652,9.700582,3303.0,2.29097,0.645317,0.623605,16.2701,,OSFC,roquette25,
359,284158185,82.76355000000001,10.478769444444444,6483.0,0.683012,1.75348,1.32,13.7967,,OSFC,roquette25,
360,436340380,84.326832,10.363038,,,,,15.1704,,OSFC,roquette25,
361,284199837,84.36353333333332,9.8341,3618.0,2.40122,0.960482,0.52,14.8308,,OSFC,roquette25,
362,436336186,84.338948,11.637204,3202.0,2.47545,0.682556,0.651017,15.4485,,OSFC,roquette25,
363,284199945,84.352858,9.756217,3482.0,2.32801,0.688297,0.655141,15.7144,,OSFC,roquette25,
364,302830226,83.002224,12.570883,3146.0,2.46738,0.701634,0.664649,15.3066,,OSFC,roquette25,
365,436158918,84.08421,9.9341,6357.0,1.52806,1.19664,1.26,13.082,,OSFC,roquette25,0.0016586061447580736
366,302762029,82.868317,12.209809,3655.0,2.50873,1.38521,,14.9473,,OSFC,roquette25,
367,284201258,84.363259,8.613713,3064.0,2.75252,0.633783,0.614823,15.4323,,OSFC,roquette25,
368,284199834,84.400259,9.835204,3394.0,2.35199,0.907792,0.4,15.5837,,OSFC,roquette25,
369,715874136,84.468068,9.640305,,1.12887,,,16.1524,,OSFC,roquette25,
370,144545811,84.534324,9.899874,3183.0,2.52087,0.516502,0.514126,16.8518,,OSFC,roquette25,
371,144618201,84.614286,11.03451,5963.0,1.20717,1.16804,1.09,13.7094,,OSFC,roquette25,
372,436008556,83.73987499999998,9.76875,,,,,14.2568,,OSFC,roquette25,
373,144666318,84.716657,10.024137,3176.0,2.25137,0.700173,0.663612,15.4987,,OSFC,roquette25,
374,144666794,84.831845,9.606086,3259.0,2.2523,0.529415,0.526363,16.9177,,OSFC,roquette25,
375,436158745,83.94247,9.6367,4484.0,0.219772,13.7899,,13.0327,,OSFC,roquette25,0.0017325925301373002
376,284158089,82.75592499999999,10.558908333333337,4460.97,2.53927,1.45288,0.7,12.7854,,OSFC,roquette25,0.0015105016456848364
377,436245962,84.10987499999999,9.763,3159.0,2.44775,0.601182,0.589052,15.8426,,OSFC,roquette25,
378,284156780,82.74107500000001,11.789269444444445,4260.88,,,,12.3316,,OSFC,roquette25,0.0010594421139487747
379,284157042,82.75200833333331,11.527080555555552,,,,,13.7513,,OSFC,roquette25,
380,144775870,85.287845,9.2573,,,,,15.6574,,OSFC,roquette25,
381,144775870,85.288829,9.256245,,,,,15.6574,,OSFC,roquette25,
382,436013338,83.71029166666666,9.863280555555557,4115.0,2.58937,1.14605,0.644,14.0198,,OSFC,roquette25,
383,436243714,84.18764,9.75495,5186.3,0.295829,7.53964,,13.1876,,OSFC,roquette25,0.00180569873297301
384,436013301,83.66554166666667,9.696163888888888,3961.0,2.41581,1.09499,0.62,14.1377,,OSFC,roquette25,
385,200591698,85.361507,9.068336,3201.0,2.44641,0.616773,0.601563,15.7288,,OSFC,roquette25,
386,10000957970,85.364425,14.200695,,,,,16.934,,OSFC,roquette25,
387,59272797,85.407212,15.247786,,,,,17.43,,OSFC,roquette25,
388,284158099,82.73734583333334,10.54818888888889,3890.0,2.25036,,,13.7206,,OSFC,roquette25,
389,290174208,85.499069,9.314371,3538.0,2.50311,0.922588,0.479,15.1244,,OSFC,roquette25,
390,290174384,85.515788,9.465857,3219.0,2.44849,,,14.9038,,OSFC,roquette25,
391,290174026,85.561172,9.149866,3115.0,2.58143,0.649969,0.627104,15.7699,,OSFC,roquette25,
392,365848841,82.07488333333335,11.947408333333334,3673.13,2.42058,,,14.1496,,OSFC,roquette25,0.003246715500186542
393,365777923,81.92727916666666,11.405933333333332,3674.0,2.42759,1.15392,0.539,14.6943,,OSFC,roquette25,
394,436008694,83.57044,10.25251,4713.13,0.147072,23.0418,,12.7568,,OSFC,roquette25,
395,247510103,85.921658,15.112678,,,,,18.6644,,OSFC,roquette25,
396,365751330,81.859849,9.776524,3590.0,2.55374,0.949924,0.5,14.9967,,OSFC,roquette25,
397,436098596,83.77525,10.005436111111113,5248.59,2.29236,1.91314,0.9,11.9028,,OSFC,roquette25,
398,302491648,82.13997,11.976861,3274.0,2.35059,,,15.2213,,OSFC,roquette25,
399,284284603,85.960796,9.678409,3109.0,2.359,0.674684,0.645324,16.0258,,OSFC,roquette25,
400,284283995,85.961125,9.206932,3442.0,2.35483,1.07052,0.43,14.9851,,OSFC,roquette25,
401,284284064,85.96864,9.266602,3086.0,2.70491,0.578787,0.570426,15.9787,,OSFC,roquette25,
402,200518561,82.98048401,10.39609241,3880.0,2.49557,0.972291,0.6,14.4116,,OSFC,roquette25,
403,284283887,85.972883,9.119946,5406.0,1.64448,1.20638,0.94,13.2385,,OSFC,roquette25,0.002504468796410142
404,284283919,86.041805,9.144628,3860.0,2.31069,0.581058,0.595,15.749,,OSFC,roquette25,
405,284283836,86.053234,9.086242,3385.0,2.59923,0.85864,0.39,15.3874,,OSFC,roquette25,
406,156144056,86.067229,9.33334,,,,,14.9487,,OSFC,roquette25,
407,156144765,86.077831,9.864444,6230.0,0.764134,1.19843,1.2,14.5188,,OSFC,roquette25,
408,156143975,86.080833,9.272023,3447.0,2.44598,1.04778,0.429,14.9886,,OSFC,roquette25,
409,436008588,83.73795833333335,9.910027777777778,,,,,13.9684,,OSFC,roquette25,
410,156143849,86.12524,9.127085,,,,,17.5541,,OSFC,roquette25,
411,156144747,86.125687,9.855002,3125.0,2.47137,0.655272,0.631064,15.7026,,OSFC,roquette25,
412,156143864,86.15997,9.144922,,,,,19.007,,OSFC,roquette25,
413,156187729,86.219949,9.05889,3104.0,1.58328,,,17.2279,,OSFC,roquette25,
414,156188181,86.226613,8.713869,3115.0,2.1284,,,15.4914,,OSFC,roquette25,
415,156353106,86.737937,8.20697,3758.0,2.26868,2.35099,,12.8866,,OSFC,roquette25,
416,365845964,82.060812,9.056788,3723.0,2.3469,1.13712,0.556,14.4686,,OSFC,roquette25,
417,156187593,86.273777,9.207803,,,,,16.1982,,OSFC,roquette25,
418,156187598,86.28138,9.202983,,,,,15.2038,,OSFC,roquette25,
419,284199941,84.39835673,9.760142425,3510.0,2.41207,0.94115,0.465,15.2744,,OSFC,roquette25,
420,302672017,82.55472083333333,12.1461,4027.0,2.45501,2.07654,,12.6165,,OSFC,roquette25,0.0015336313749335362
421,156191980,86.305011,6.904603,2947.0,2.79679,0.541757,0.537781,16.0515,,OSFC,roquette25,
422,436249306,84.20941,9.9066,3600.0,2.39568,1.06,0.51,15.0072,,OSFC,roquette25,
423,200088087,86.563742,6.075835,3178.0,2.04669,,,16.4508,,OSFC,roquette25,
424,436158730,83.87083333333334,9.589258333333332,4443.0,2.42416,1.1473,0.696,13.4554,,OSFC,roquette25,0.0023452390185792205
425,156287383,86.617415,9.8665,3204.0,2.37761,,,15.576,,OSFC,roquette25,
426,156287082,86.649949,9.643519,2924.0,2.85656,0.502011,0.50004,16.4518,,OSFC,roquette25,
427,436098616,83.76562,10.07769,5086.13,0.879073,3.05166,,13.0586,,OSFC,roquette25,0.0017686382308473858
428,436154696,84.04320833333334,10.005305555555555,3184.0,2.47818,0.681411,0.650191,15.3949,,OSFC,roquette25,
429,200091249,86.651575,3.100794,3120.0,8.31691,0.416224,0.40967,14.6433,,OSFC,roquette25,0.009300918769684363
430,156351047,86.740113,9.70889,3934.0,2.43132,0.727503,0.612,15.2368,,OSFC,roquette25,
431,247676819,86.884465,13.376451,4847.0,0.215979,9.14268,,13.9621,,OSFC,roquette25,
432,156359520,86.900627,9.282672,,,,,15.4394,,OSFC,roquette25,
433,156391661,86.950864,8.55576,,,,,12.0051,,OSFC,roquette25,0.001783369869530621
434,302762311,82.954625,12.532848,7275.0,2.53828,1.63593,1.641,13.0101,,OSFC,roquette25,0.006644413886884165
435,158699439,86.968564,5.7703,3099.0,2.25384,,,15.9608,,OSFC,roquette25,
436,302762116,82.94907916666668,12.30213888888889,,,,,12.1893,,OSFC,roquette25,0.0013098011399245713
437,156390019,86.984768,9.736908,,,,,14.7315,,OSFC,roquette25,
438,158738361,87.130823,4.674896,3137.0,1.97222,0.695518,0.6603,15.9093,,OSFC,roquette25,
439,156498373,87.17388,11.162314,,,,,15.5589,,OSFC,roquette25,
440,436159010,84.01701,10.27927,5073.11,0.176522,9.51522,,13.825,,OSFC,roquette25,
441,436158957,83.97836,10.18461,4614.0,0.388278,10.806,,12.5881,,OSFC,roquette25,0.0011432414064502239
442,158756998,87.264049,5.966111,,,,,19.079,,OSFC,roquette25,
443,10001293570,87.361476,3.276655,,,,,16.132,,OSFC,roquette25,
444,436011879,83.72971,9.70876,3307.0,2.59328,0.672815,0.643965,15.2918,,OSFC,roquette25,
445,158815936,87.398336,3.051131,3498.0,2.47133,1.0056,0.46,15.0058,,OSFC,roquette25,
446,158765160,87.437035,2.927546,3479.0,2.4531,1.08711,0.448,15.148,,OSFC,roquette25,
447,158817882,87.451403,4.86583,3020.0,2.15507,0.682649,0.651084,16.0677,,OSFC,roquette25,
448,158822717,87.478031,2.963089,3484.0,2.34781,0.912697,0.45,15.6364,,OSFC,roquette25,
449,158821333,87.479078,4.243882,,2.08046,,,15.329,,OSFC,roquette25,
450,158822684,87.507999,2.994936,,,,,14.6803,,OSFC,roquette25,
451,158822579,87.529709,3.092368,,2.33917,,,11.1869,,OSFC,roquette25,0.0009316950136728508
452,10001112739,87.539119,9.772236,,,,,16.076,,OSFC,roquette25,
453,158822744,87.541124,2.931378,3595.0,2.48792,1.04288,0.51,15.0038,,OSFC,roquette25,
454,158822738,87.54995,2.938472,,,,,13.921,,OSFC,roquette25,
455,158821487,87.566822,4.089942,3508.0,2.62746,0.525704,0.522877,16.0015,,OSFC,roquette25,
456,158868263,87.598206,2.877221,3389.0,,0.540918,0.537013,14.4246,,OSFC,roquette25,0.00680284633925346
457,158868364,87.618474,2.986477,3227.0,2.42106,,,14.2262,,OSFC,roquette25,
458,158868450,87.638468,3.063329,3259.0,2.16211,,,16.2049,,OSFC,roquette25,
459,158871051,87.667618,5.512915,,,,,17.5018,,OSFC,roquette25,
460,158868554,87.707294,3.175082,,,,,14.4364,,OSFC,roquette25,
461,436103141,83.85054779,9.309062004,4309.0,2.41475,,,13.4433,,OSFC,roquette25,0.003816959249149099
462,302831491,83.142804,12.458995,3883.0,2.59717,1.93909,,12.9375,,OSFC,roquette25,0.0026448923142002867
463,158938304,87.72393,3.133084,,3.26258,,,18.5447,,OSFC,roquette25,
464,309796292,85.778223,9.730366,,,,,14.7288,,OSFC,roquette25,
465,158873178,87.746433,4.897105,,,,,16.906,,OSFC,roquette25,
466,10000164517,87.747694,14.181922,,,,,17.023,,OSFC,roquette25,
467,436103271,83.85292,9.90842,4792.0,0.612637,10.0042,,11.6763,,OSFC,roquette25,0.0008398138562205892
468,80766775,87.765058,8.346917,3849.0,,0.664882,0.638166,16.2825,,OSFC,roquette25,
469,158937369,87.786437,3.995153,3135.0,2.72804,0.631631,0.613166,15.4573,,OSFC,roquette25,
470,457229657,81.779017,3.454748,3195.0,2.77986,0.681146,0.65,15.0922,,OSFC,roquette25,
471,436248346,84.17961,9.80082,4891.96,0.650282,5.59468,,12.5356,,OSFC,roquette25,0.001012994963615621
472,158955831,87.854839,4.739148,2964.0,2.21285,0.65439,0.630407,16.3866,,OSFC,roquette25,
473,436014917,83.580375,9.807783333333331,4836.0,0.33859,1.03775,0.78,17.2986,,OSFC,roquette25,
474,10000164674,88.065076,16.512051,,,,,17.147,,OSFC,roquette25,
475,436099498,83.78395833333335,9.926138888888888,6146.0,2.38844,2.94282,1.166,10.04,,OSFC,roquette25,0.005889049370582794
476,365776910,81.90514583333332,11.430613888888889,3735.0,2.59033,1.6273,,13.658,,OSFC,roquette25,0.003752318392449272
477,80854781,88.092814,10.49885,,,,,18.134,,OSFC,roquette25,
478,80838886,88.098105,8.226451,,,,,19.782,,OSFC,roquette25,
479,159032950,88.209788,4.526887,3145.0,1.92458,,,16.6458,,OSFC,roquette25,
480,200516544,82.782508,11.424007,3622.5,2.22153,1.61493,,14.2043,,OSFC,roquette25,
481,159084499,88.422376,5.65797,,,,,18.212,,OSFC,roquette25,
482,91690764,88.494836,12.052447,,,,,18.6264,,OSFC,roquette25,
483,365751980,81.82976249999999,10.42960833333333,3440.0,2.18057,1.50943,,14.494,,OSFC,roquette25,
484,91606862,88.498178,15.664505,6956.0,0.282416,2.21483,1.52,14.6551,,OSFC,roquette25,
485,159087835,88.503826,3.384089,3302.0,2.94467,0.239106,0.209165,17.7773,,OSFC,roquette25,
486,91689902,88.506453,12.538415,,,,,17.8061,,OSFC,roquette25,
487,714088573,88.548786,7.235121,,-0.468218,,,17.9501,,OSFC,roquette25,
488,281853454,88.564453,4.592675,6605.0,0.851389,3.32739,1.38,12.5673,,OSFC,roquette25,0.001864639408076657
489,281853467,88.570657,4.584309,4263.0,2.2521,1.96908,,13.2348,,OSFC,roquette25,0.003413952665429071
490,309795714,85.802393,9.283827,3783.0,2.5751,1.18892,0.575,14.1278,,OSFC,roquette25,
491,284156631,82.73706666666665,11.946247222222222,3714.0,3.75407,1.11798,0.553,13.3667,,OSFC,roquette25,0.02783007768627499
492,139588338,88.59106,10.2968,,,,,16.596,,OSFC,roquette25,
493,365743773,81.74962916666665,10.694572222222224,4026.0,2.56629,1.34955,0.63,13.4763,,OSFC,roquette25,0.002682397829332911
494,91872804,88.920718,16.695191,5077.0,0.794379,1.91097,,14.1381,,OSFC,roquette25,
495,282077311,89.00607,4.211928,,,,,15.8497,,OSFC,roquette25,
496,436017082,83.54904166666668,9.951086111111112,3546.0,2.56593,0.969665,0.483,14.9957,,OSFC,roquette25,
497,282076736,89.008415,3.672666,,,,,18.829,,OSFC,roquette25,
498,91923078,89.040156,16.426012,,,,,15.3595,,OSFC,roquette25,
499,92016633,89.049675,16.431834,6518.0,0.719894,2.87687,1.34,12.4952,,OSFC,roquette25,0.001839581887899816
500,282082022,89.083102,3.799044,,,,,19.0789,,OSFC,roquette25,
501,92017868,89.172412,17.021407,5708.0,0.522017,1.9769,1.02,14.5376,,OSFC,roquette25,
502,282122379,89.182961,3.800764,3199.0,2.10829,,,14.913,,OSFC,roquette25,
503,436010420,83.64049999999999,9.925955555555555,3220.0,2.6615,0.53814,0.534462,16.1388,,OSFC,roquette25,
504,365696472,81.64009166666668,11.674505555555555,3681.0,2.2687,1.60365,,14.4627,,OSFC,roquette25,
