tic,age,prad,Mp,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,rec_prob,tr_prob,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2
34367125,11.61564803506455,7.555708673987072,3.851102511029075,4.911430484371302,3.208988805233699e+18,82.23541666666668,-6.087944444,2.94516,14.9162,19.572,0.162,,,13.104,0.024,12.473,0.026,12.223,0.025,16.2948,0.001369,18.0496,0.011285,15.0139,0.003858,11.84,0.022,11.448,0.02,11.349,0.151,8.702,,OSFC,10.0,roquette25,3166.0,0.690225,0.656522,[2],1,4.911430484371302,7.555708673987072,,0.029850842525698824,0.028150080989993626,,,0.0066314705124903,0.06526030117175438,,0,,0,,0
50621650,11.291806455169198,3.3188340778593104,0.8255538780522929,84.18212861640566,3.209692522738276e+18,82.24616666666667,-4.882722222,3.53396,16.1645,,,,,14.321,0.024,13.697,0.035,13.466,0.044,17.6186,0.00137,19.4952,0.05976,16.2758,0.005795,13.294,0.025,13.043,0.028,12.381,,8.657,,OSFC,10.0,roquette25,3081.0,0.412424,0.405434,[2],1,,,,0.12305032306453594,0.14713217461228614,,,0.0066314705124903,,,0,,0,,0
34397292,13.144394835049082,23.629900483642768,0.7495978031373705,10.603337906333614,3.016801800560524e+18,82.28579166666665,-6.585055556,2.84533,15.3266,19.867,0.162,,,13.617,0.027,12.989,0.022,12.658,0.029,16.6546,0.001878,18.2821,0.013298,15.4112,0.004153,12.586,0.023,12.383,0.025,12.42,0.438,8.499,,OSFC,10.0,roquette25,3245.0,0.621218,0.605065,[2],1,,,,0.030342933916772206,0.030483360641698758,,,0.0066314705124903,,,0,,0,,0
50620805,6.898770790524096,6.613042421679507,4.1961936917903175,15.624894006691187,3.210753383957056e+18,82.31858333333335,-3.429027778,2.55786,15.2998,20.172,0.162,,,13.486,0.024,12.863,0.032,12.589,0.024,16.7028,0.001615,18.4223,0.030477,15.3965,0.004121,12.367,0.023,12.208,0.024,11.993,,9.002,,OSFC,10.0,roquette25,3171.0,0.678314,0.647954,[2],1,15.624894006691187,6.613042421679507,,0.05022351221733455,0.050225589793247566,,,0.0066314705124903,0.029779551515186912,,0,,0,,0
50623324,6.2196217898604855,2.3325129713344963,30.559866737472436,63.90291874832969,3.209794644177409e+18,82.33341666666666,-4.316694444,2.65722,16.348,,,,,14.427,0.035,13.804,0.031,13.507,0.043,17.7666,0.004938,19.5054,0.078254,16.4466,0.010424,13.085,0.025,12.54,0.025,10.892,0.163,8.295,,OSFC,10.0,roquette25,3155.0,0.500333,0.498385,[2],1,,,,0.050821305694861214,0.06359502707534788,,,0.0066314705124903,,,0,,0,,0
50623826,5.905129642844243,21.48890046863993,0.92300389232664,25.41048190847211,3.2107051772420613e+18,82.37754166666666,-3.501777778,3.20622,15.4834,20.072,0.162,,,13.598,0.028,13.004,0.023,12.712,0.03,17.0882,0.001445,18.7143,0.027393,15.5878,0.014089,12.482,0.024,12.246,0.024,11.451,0.217,8.909,0.511,OSFC,10.0,roquette25,3124.0,0.565132,0.558664,[2],1,,,,0.03853314921704191,0.03981211867346164,,,0.0066314705124903,,,0,,0,,0
34397007,7.307339835932342,1.6978535278134594,7.093204724306511,8.858013590556514,3.0166759408387594e+18,82.377875,-7.031611111,0.743286,14.532,15.754,0.079,15.219,0.149,13.862,0.027,13.602,0.038,13.471,0.038,14.9645,0.000365,15.2918,0.001758,14.4666,0.001694,,,,,,,,,OSFC,10.0,roquette25,6161.0,1.10985,1.17,[2],1,8.858013590556514,1.6978535278134594,,0.02572547871889616,0.023152076192072216,,,0.0066314705124903,0.058415072695978655,,0,,0,,0
50623192,11.022319565091347,43.155902087663264,4.970253362294809,8.7024057345574,3.209775368364204e+18,82.44975,-4.521722222,2.84864,15.6706,19.948,0.162,18.3089,0.0501,14.076,0.024,13.46,0.025,13.243,0.039,16.9697,0.002366,18.4875,0.019397,15.7449,0.007875,13.065,0.025,12.845,0.027,12.611,,8.726,,OSFC,10.0,roquette25,3307.0,0.51798,0.515542,[2],1,8.7024057345574,43.155902087663264,,3.6864779872802336,3.9495866799146286,,,0.0066314705124903,0.03625313537308161,,0,,0,,0
50659370,12.320549647590054,5.048340700491406,1.53569874463994,30.505467533985485,3.210700882277026e+18,82.46991666666666,-3.560888889,2.65542,16.0546,20.47,0.163,,,14.112,0.029,13.538,0.03,13.215,0.033,17.5419,0.00207,19.557,0.036852,16.1783,0.004527,13.084,0.025,12.839,0.026,11.853,,8.858,,OSFC,10.0,roquette25,3013.0,0.549159,0.544498,[2],1,30.505467533985485,5.048340700491406,,0.0715191343003178,0.08331299480370895,,,0.0066314705124903,0.016355394957178207,,0,,0,,0
50660600,13.253758893422374,11.464257853671803,1.542969933279584,5.203247299388821,3.2090765943649096e+18,82.47191666666666,-5.637611111,3.40585,16.2283,20.34,0.164,18.8307,0.0517,14.592,0.035,14.007,0.024,13.638,0.043,17.508,0.002138,19.0263,0.024122,16.301,0.006374,13.601,0.026,13.435,0.031,12.173,,8.595,,OSFC,10.0,roquette25,3316.0,0.399113,0.390479,[2],1,,,,0.13386542947729904,0.16257276375639776,,,0.0066314705124903,,,0,,0,,0
34471097,7.370434324716184,3.6980591619311713,13.645805165770431,31.869488768995414,3.209010658027228e+18,82.54208333333332,-6.011861111,3.0933,16.1064,20.257,0.163,,,14.234,0.03,13.667,0.034,13.447,0.045,17.5293,0.001627,19.4038,0.048558,16.2153,0.004376,13.252,0.025,13.079,0.029,12.258,0.375,8.72,,OSFC,10.0,roquette25,3095.0,0.457426,0.454454,[2],1,31.869488768995414,3.6980591619311713,,0.0939276432890459,0.11075868033795866,,,0.0066314705124903,0.014053601092815575,,0,,0,,0
50661783,9.216826869813168,3.956983246943589,14.4365416111098,16.21338292095712,3.209875733159855e+18,82.57204166666668,-4.302916667,2.89325,15.8962,20.368,0.163,,,14.098,0.032,13.496,0.023,13.243,0.038,17.2841,0.001359,18.9902,0.033202,15.9905,0.005092,13.14,0.025,12.905,0.028,11.855,,8.624,,OSFC,10.0,roquette25,3183.0,0.512628,0.510397,[2],1,16.21338292095712,3.956983246943589,,0.04636889455410569,0.05210613468496835,,,0.0066314705124903,0.02377555572721872,,0,,0,,0
50661838,5.068874554713437,70.11398709499564,19.192251186890346,13.876709133484985,3.2098788598959063e+18,82.58316666666666,-4.215694444,2.9305,15.5922,20.372,0.162,,,13.746,0.028,13.149,0.025,12.891,0.023,17.0481,0.001122,18.9342,0.0223,15.7046,0.007573,12.751,0.024,12.524,0.026,12.278,0.417,8.817,,OSFC,10.0,roquette25,3077.0,0.567657,0.560863,[2],1,,,,0.03763813880825887,0.03970151382452161,,,0.0066314705124903,,,0,,0,,0
34470500,9.340091451422389,1.410306738227389,3.294244199215652,7.573686406321537,3.0166367707369697e+18,82.60887500000001,-6.949916667,2.53876,15.5732,20.071,0.162,,,13.645,0.024,13.028,0.03,12.737,0.027,17.0131,0.001526,18.9346,0.030651,15.687,0.004581,12.606,0.025,12.362,0.024,12.478,0.496,8.361,,OSFC,10.0,roquette25,3069.0,0.653097,0.629443,[2],1,7.573686406321537,1.410306738227389,,0.07476931681366458,0.07857757933343858,,,0.0066314705124903,0.046917423809465786,,0,,0,,0
50661892,9.030755149328224,2.7187154223443217,2.316681962776263,10.40214750996774,3.209897689032516e+18,82.64829166666667,-4.08375,2.97928,15.3828,20.272,0.162,,,13.571,0.028,12.911,0.024,12.667,0.027,16.7536,0.002147,18.4469,0.024692,15.4752,0.006116,12.575,0.025,12.364,0.025,11.746,,8.652,,OSFC,10.0,roquette25,3196.0,0.601205,0.589071,[2],1,,,,0.02895273190831624,0.02937318295910394,,,0.0066314705124903,,,0,,0,,0
50662634,11.432798564862471,7.486278331784539,7.615228064621893,13.602878106987555,3.216796162424739e+18,82.65308333333333,-2.858583333,2.65966,15.5528,20.469,0.162,,,13.667,0.022,13.116,0.034,12.832,0.033,16.9795,0.001528,18.8392,0.0232,15.6612,0.004131,12.679,0.025,12.454,0.025,12.329,,8.838,,OSFC,10.0,roquette25,3100.0,0.615969,0.600926,[2],1,13.602878106987555,7.486278331784539,,0.043093755520234936,0.045111047773651845,,,0.0066314705124903,0.030414321834470556,,0,,0,,0
50661429,8.672251284157163,3.2307546145295785,5.77076306332814,20.244113943933726,3.20969853998943e+18,82.67354166666668,-4.898527778,3.57489,15.2878,19.865,0.162,,,13.673,0.026,13.019,0.031,12.769,0.03,16.6013,0.001368,18.1603,0.019759,15.3664,0.004541,12.597,0.024,12.45,0.026,11.673,0.292,8.575,,OSFC,10.0,roquette25,3282.0,0.51521,0.512884,[2],1,20.244113943933726,3.2307546145295785,,0.052263619915838146,0.05215986509970055,,,0.0066314705124903,0.020574322137586327,,0,,0,,0
34471463,14.612476460876657,3.9855904789735086,18.113132106251957,28.700914801840675,3.016808328911004e+18,82.67545833333334,-6.434305556,2.75954,16.0578,20.039,0.162,18.6894,0.055,14.295,0.026,13.693,0.026,13.364,0.041,17.3546,0.003537,18.8696,0.029183,16.1316,0.012193,13.108,0.024,12.717,0.025,11.16,0.14,8.991,,OSFC,10.0,roquette25,3309.0,0.509371,0.50724,[2],1,,,,0.08048568296222519,0.0938282492037371,,,0.0066314705124903,,,0,,0,,0
50724283,9.419724196659462,3.33570744297606,4.524094754425451,64.09556701663509,3.2095086337146696e+18,82.75545833333332,-5.012666667,2.81489,15.6755,20.372,0.162,,,13.943,0.026,13.334,0.025,13.107,0.034,17.0337,0.001022,18.7206,0.015821,15.7664,0.002494,12.978,0.024,12.813,0.027,11.794,,8.623,,OSFC,10.0,roquette25,3205.0,0.545438,0.541133,[2],1,64.09556701663509,3.33570744297606,,0.05038274660996233,0.054032126241494324,,,0.0066314705124903,0.00992290590088185,,0,,0,,0
34511504,12.395733200805056,2.16095347474426,21.109568687512475,7.277945452724527,3.016740399708285e+18,82.85041666666667,-6.718194444,2.44661,15.2541,20.361,0.163,17.7066,0.0599,13.355,0.03,12.704,0.025,12.444,0.026,16.4066,0.004499,17.8678,0.037799,15.1665,0.014741,12.359,0.024,12.151,0.022,11.717,,8.53,,OSFC,10.0,roquette25,3442.0,0.87969,0.43,[2],1,,,,0.03924728891526362,0.038949486098968034,,,0.0066314705124903,,,0,,0,,0
34511551,10.44119681053175,1.8084369432715812,9.33414697762296,5.03150587838287,3.016789431054911e+18,82.875375,-6.649527778,2.719,15.1547,17.304,-0.123,16.63,0.06,13.385,0.026,12.419,0.023,11.842,0.024,16.1465,0.017013,17.2108,0.076296,15.0267,0.049778,11.219,0.023,10.646,0.021,8.497,0.025,6.491,0.059,OSFC,10.0,roquette25,3762.0,0.646061,0.57,[2],1,5.03150587838287,1.8084369432715812,,0.03421770026642247,0.033418072494302814,,,0.0066314705124903,0.06300815086726637,,0,,0,,0
50726347,6.222878411821458,18.651636293786503,0.7434056996921448,5.701468645859635,3.2167209446602696e+18,82.87924999999998,-3.208833333,3.04417,16.7623,,,,,14.84,0.039,14.17,0.046,13.756,0.053,18.244,0.002519,20.1993,0.069553,16.8809,0.007567,13.403,0.027,12.865,0.028,11.325,0.179,8.283,,OSFC,10.0,roquette25,3038.0,0.417464,0.411049,[2],1,5.701468645859635,18.651636293786503,,0.0738750360613722,0.10319054963316474,,,0.0066314705124903,0.04177118748581808,,0,,0,,0
50726579,5.172122759147201,1.1190032909028509,1.365658570067934,22.07469163656717,3.216806435986472e+18,82.89825000000002,-2.853361111,3.35326,15.6999,20.266,0.162,,,14.054,0.024,13.401,0.026,13.13,0.033,17.0059,0.0022,18.5485,0.017988,15.7766,0.004949,13.037,0.027,12.893,0.027,12.02,,9.216,,OSFC,10.0,roquette25,3293.0,0.479252,0.47718,[2],1,,,,0.03896873382336449,0.041999306701208786,,,0.0066314705124903,,,0,,0,,0
50746452,14.132459458197111,11.7168247577532,28.6828963275654,5.986590015729647,3.2098265300144896e+18,82.99308333333333,-4.439111111,2.8845,15.3543,19.972,0.162,,,13.484,0.023,12.895,0.024,12.605,0.031,16.8185,0.001495,18.7872,0.028736,15.4734,0.003773,12.437,0.024,12.202,0.024,11.646,0.267,8.923,,OSFC,10.0,roquette25,3040.0,0.625767,0.608622,[2],1,5.986590015729647,11.7168247577532,,0.16271310741729297,0.16425196650505935,,,0.0066314705124903,0.05317700990282809,,0,,0,,0
50746688,8.809152167797448,1.1619793447140452,1.5680661043769937,10.17569844188397,3.2095134397818255e+18,83.008,-4.898555556,2.37623,15.0219,19.673,0.162,,,13.134,0.023,12.454,0.023,12.271,0.024,16.2316,0.003224,17.7355,0.019103,14.979,0.004228,12.156,0.023,11.974,0.022,10.817,0.126,7.466,0.181,OSFC,10.0,roquette25,3533.0,1.07582,0.48,[2],1,,,,0.034181913902961415,0.032719161682617515,,,0.0066314705124903,,,0,,0,,0
50745533,14.089897792804134,3.1608377310794613,0.8203467372034111,30.10625890807748,3.2167535563493274e+18,83.02483333333332,-3.021083333,26.0693,12.4936,17.362,0.0,16.114,0.24,10.58,0.026,9.989,0.022,9.695,0.023,13.9488,0.001479,15.9366,0.009601,12.615,0.003576,9.539,0.023,9.312,0.02,9.331,0.06,8.2,,OSFC,10.0,roquette25,3037.0,0.337453,0.319704,[2],1,,,,0.008333502625734969,0.006708048196406568,,,0.0066314705124903,,,0,,0,,0
50748910,6.731104057960138,3.8158799647232313,2.207288861681912,77.6123427265943,3.2167109846335355e+18,83.05370833333333,-3.254111111,2.84546,14.01,17.914,0.163,16.11,0.183,12.466,0.029,11.721,0.022,11.547,0.026,15.02,0.002595,16.0906,0.014586,13.9681,0.007078,11.473,0.023,11.39,0.022,10.464,0.107,8.55,0.482,OSFC,10.0,roquette25,3976.0,1.09239,0.62,[2],1,77.6123427265943,3.8158799647232313,,0.016565929466687227,0.0142269767307662,,,0.0066314705124903,0.016717581201969506,,0,,0,,0
50748235,7.925551601363427,3.0375454433583413,7.909597075915147,17.001801620727,3.209829450592226e+18,83.09970833333331,-4.314138889,2.83157,15.3841,19.766,0.162,,,13.541,0.026,12.915,0.022,12.62,0.026,16.7913,0.001364,18.6187,0.023221,15.4888,0.004177,12.523,0.024,12.302,0.024,12.047,,8.976,,OSFC,10.0,roquette25,3122.0,0.630533,0.612319,[2],1,17.001801620727,3.0375454433583413,,1.9475239050630768,1.9762602499105109,,,0.0066314705124903,0.026664417256325037,,0,,0,,0
50748060,5.939948848867282,6.313441180737468,2.8549985558091584,36.75276016405362,3.2098030623131894e+18,83.104875,-4.618027778,2.8993,15.4314,20.462,0.162,,,13.482,0.022,12.893,0.026,12.544,0.023,16.8941,0.003138,18.7417,0.021837,15.5416,0.014841,12.423,0.024,12.206,0.025,10.545,0.148,8.287,0.456,OSFC,10.0,roquette25,3090.0,0.634998,0.615756,[2],1,36.75276016405362,6.313441180737468,,0.045336975253536624,0.04639718985475726,,,0.0066314705124903,0.016032071836464486,,0,,0,,0
201368689,9.452408917707864,1.6094241317134002,5.652093043417811,8.974193552885497,3.0168311394806477e+18,83.13750000000002,-6.148305556,2.40709,15.9285,19.954,0.165,,,13.983,0.029,13.385,0.029,13.071,0.03,17.3459,0.003767,18.9594,0.054028,16.0182,0.006825,12.81,0.026,12.21,0.025,10.205,0.157,7.593,,OSFC,10.0,roquette25,3211.0,0.611794,0.597606,[2],1,,,,0.04441021327200034,0.05026452907997653,,,0.0066314705124903,,,0,,0,,0
201368270,14.82436530073984,3.3028922104888,1.7132563352702723,59.63558094903263,3.016725556301518e+18,83.15320833333332,-6.755083333,2.51723,14.0436,17.071,0.045,15.732,0.019,12.565,0.022,11.861,0.025,11.663,0.026,15.007,0.00269,16.0522,0.019607,13.9602,0.007309,11.459,0.024,11.351,0.022,11.501,0.176,8.458,,OSFC,10.0,roquette25,3843.0,1.11141,0.59,[2],1,59.63558094903263,3.3028922104888,,0.019835427627176824,0.01707763833833137,,,0.0066314705124903,0.020612633298181682,,0,,0,,0
50791261,12.59892516756724,5.455180723732878,2.0226316294778437,12.253642369998198,3.2167525899788636e+18,83.17912500000001,-2.97425,2.09268,16.0429,,,,,13.874,0.026,13.145,0.027,12.86,0.029,17.4973,0.002093,19.4513,0.047822,16.1179,0.00759,12.683,0.024,12.501,0.026,12.473,,8.32,,OSFC,10.0,roquette25,3391.0,1.12384,0.39,[2],1,12.253642369998198,5.455180723732878,,0.04430412906366864,0.05146964860791329,,,0.0066314705124903,0.06871522397581517,,0,,0,,0
201369314,9.41522475539301,2.5212983644580134,45.136426420421714,25.53213823888497,3.0167631802149806e+18,83.26395833333333,-6.625777778,2.9105,14.6897,,,,,12.851,0.026,12.273,0.027,11.984,0.025,15.8733,0.001305,17.4372,0.010844,14.6369,0.002636,11.884,0.023,11.696,0.022,11.513,0.202,8.822,,OSFC,10.0,roquette25,3385.0,1.02039,0.39,[2],1,,,,0.028828948111154048,0.026411156332518834,,,0.0066314705124903,,,0,,0,,0
50794053,7.627419561046077,16.848589772696542,2.600324903135589,2.885287908890247,3.209838418483919e+18,83.379375,-4.345444444,2.23351,15.9678,20.469,0.162,,,14.142,0.022,13.495,0.025,13.193,0.034,17.3311,0.002176,19.0252,0.028018,16.0594,0.006683,13.031,0.024,12.845,0.026,11.123,0.147,8.575,0.512,OSFC,10.0,roquette25,3199.0,0.619289,0.603548,[2],1,,,,0.05267086069489303,0.06014372207585607,,,0.0066314705124903,,,0,,0,,0
427460311,12.95388001200349,1.544305635444707,4.759137508374532,6.218684953297668,3.016554547882336e+18,83.40599999999999,-6.905888889,2.55364,14.3915,18.33,0.168,16.557,0.423,12.707,0.024,11.982,0.03,11.779,0.023,15.4606,0.00115,16.6919,0.006434,14.3391,0.003765,11.717,0.024,11.619,0.022,11.514,0.196,8.934,,OSFC,10.0,roquette25,3733.0,1.09081,0.56,[2],1,6.218684953297668,1.544305635444707,,0.02911264363353876,0.025827180688785634,,,0.0066314705124903,0.09291822007387682,,0,,0,,0
427460167,6.504201540524139,15.3172342766708,2.630891428116391,46.87047585110808,3.016752356897369e+18,83.484125,-6.685222222,2.61797,15.3533,19.864,0.164,,,13.702,0.027,13.025,0.036,12.798,0.028,16.692,0.001084,18.294,0.017213,15.4368,0.00318,12.625,0.024,12.451,0.024,11.881,,8.574,,OSFC,10.0,roquette25,3251.0,0.628618,0.610837,[2],1,46.87047585110808,15.3172342766708,,0.03315940811699578,0.03346717928490602,,,0.0066314705124903,0.013531905081087625,,0,,0,,0
388850609,9.85951075770704,5.55347439852097,2.374281132134888,17.48550987967091,3.0167542123232215e+18,83.49870833333334,-6.590333333,2.6686,15.4131,19.866,0.163,,,13.643,0.024,13.041,0.033,12.762,0.02,16.799,0.003446,18.4332,0.029551,15.5023,0.015873,12.668,0.024,12.472,0.024,12.094,,9.001,,OSFC,10.0,roquette25,3216.0,0.627701,0.610125,[2],1,17.48550987967091,5.55347439852097,,0.12154701100730848,0.12397964586153527,,,0.0066314705124903,0.026084018341632608,,0,,0,,0
710302992,14.994935897439486,1.4147321908228756,3.335599807307397,97.3805251662909,3.0165515929448315e+18,83.50999999999999,-6.911833333,2.63501,14.71,,,16.991,0.0489,,,,,,,15.8618,0.002179,17.2059,0.018341,14.6922,0.00553,,,,,,,,,OSFC,10.0,roquette25,3739.0,1.02875,0.56,[2],1,97.3805251662909,1.4147321908228756,,0.03515841321989624,0.03228809016473356,,,0.0066314705124903,0.014000576369190507,,0,,0,,0
427351238,12.824478749302155,2.7602539522177416,8.356117580007266,44.33321219028568,3.216743488946124e+18,83.57254166666667,-2.976861111,2.63149,14.4934,,,16.7965,0.0471,12.778,0.027,12.085,0.03,11.863,0.022,15.6326,0.001921,17.0015,0.008884,14.4486,0.007495,11.714,0.023,11.577,0.021,10.291,0.121,7.498,0.234,OSFC,10.0,roquette25,3634.0,1.1115,0.52,[2],1,44.33321219028568,2.7602539522177416,,0.023030447387862918,0.02064224305585603,,,0.0066314705124903,0.026200065076300967,,0,,0,,0
427351213,6.351350895629253,7.966427035191385,2.5076701545029576,4.9930429157079175,3.2167441074214103e+18,83.605875,-2.943555556,2.56911,15.4516,20.068,0.163,,,13.806,0.026,13.16,0.033,12.88,0.024,16.7655,0.001315,18.3401,0.029958,15.5313,0.003176,12.81,0.024,12.67,0.025,11.604,,8.7,,OSFC,10.0,roquette25,3275.0,0.62116,0.60502,[2],1,4.9930429157079175,7.966427035191385,,0.03317408825393223,0.03407491378501766,,,0.0066314705124903,0.05969209967351187,,0,,0,,0
427351235,6.48648303056162,1.1321550080986127,1.425157057128846,65.49899028995824,3.216743214068212e+18,83.64266666666667,-2.971277778,2.33951,15.3646,19.569,0.164,17.5269,0.1576,12.766,0.032,11.667,0.036,11.03,0.024,16.4641,0.038501,17.6334,0.116641,15.1966,0.125405,9.799,0.023,8.943,0.02,6.639,0.016,4.082,0.026,OSFC,10.0,roquette25,3694.0,0.792754,0.55,[2],1,65.49899028995824,1.1321550080986127,,0.06641695464681652,0.06716591076926473,,,0.0066314705124903,0.014138650508400935,,0,,0,,0
427375966,14.58254396788567,3.096396830299763,24.5789705786424,71.00243328412621,3.2168435788634296e+18,83.67745833333333,-2.794916667,2.81833,15.2393,19.662,0.164,17.852,0.0561,13.552,0.026,12.851,0.03,12.649,0.024,16.5323,0.001621,18.0344,0.033607,15.3123,0.005387,12.544,0.025,12.385,0.025,12.239,,8.93,,OSFC,10.0,roquette25,3317.0,0.62665,0.609309,[2],1,,,,0.05989515615730395,0.0592957600954127,,,0.0066314705124903,,,0,,0,,0
427375878,13.7257344046641,1.506509365672302,4.298594702113756,89.27947536346942,3.216837802137089e+18,83.69883333333337,-2.891527778,2.55399,15.2522,19.871,0.162,,,13.491,0.024,12.799,0.033,12.613,0.026,16.6189,0.001859,18.3116,0.041971,15.3443,0.005448,12.372,0.024,12.186,0.024,11.765,0.341,8.754,,OSFC,10.0,roquette25,3198.0,0.674605,0.645266,[2],1,89.27947536346942,1.506509365672302,0.00041733108913941206,0.04075603945277578,0.04043407217395828,187.9851702643476,0.5040352199293131,0.0066314705124903,0.009279310188924203,0.045720214441605345,0,0.1415223643313542,0,,0
427375880,11.884193199416757,5.411503890345094,21.002906059108938,1.0247617389626875,3.21683777206765e+18,83.71866666666666,-2.889777778,2.72024,14.2834,17.859,0.0,16.377,1.133,12.538,0.024,11.826,0.031,11.623,0.021,15.4101,0.002458,16.7866,0.011952,14.2354,0.006889,11.53,0.023,11.387,0.021,11.176,0.159,8.697,,OSFC,10.0,roquette25,3597.0,1.16482,0.51,[2],1,1.0247617389626875,5.411503890345094,,0.034392985369426955,0.030204295604731663,,,0.0066314705124903,0.3405652321975294,,0,,0,,0
427380677,9.95549823046252,5.47133879991599,1.930223164714182,23.54519766558084,3.2168475602968643e+18,83.81120833333334,-2.726527778,3.39916,14.2529,18.568,0.162,16.46,0.149,12.289,0.022,11.619,0.031,11.385,0.024,15.4224,0.006206,16.8823,0.035241,14.1774,0.013814,11.22,0.023,11.032,0.021,10.585,0.094,8.452,0.315,OSFC,10.0,roquette25,3489.0,1.02203,0.45,[2],1,,,,0.02378080208442603,0.020827863510206435,,,0.0066314705124903,,,0,,0,,0
427395799,13.080022814387886,3.665313612384552,55.71676081562824,10.192835293776916,3.017189996885073e+18,83.81366666666668,-5.935722222,,15.6401,,,18.0132,0.0716,13.795,0.024,13.182,0.03,12.971,0.02,17.0281,0.003458,18.0272,0.066878,15.6834,0.005051,12.812,0.027,12.634,0.027,10.351,,8.008,,OSFC,10.0,roquette25,3522.0,0.563397,0.557147,[2],1,,,,0.31880330690176156,0.3394729217376664,,,0.0066314705124903,,,0,,0,,0
427392867,6.982397196799858,4.936563708771243,12.267283811254565,7.031404579372101,3.215658610269015e+18,83.84275,-4.266777778,2.18799,15.7852,20.67,0.163,,,13.91,0.026,13.277,0.035,13.038,0.027,17.2231,0.003708,19.0025,0.051756,15.8885,0.012413,12.859,0.025,12.656,0.025,11.039,,8.585,,OSFC,10.0,roquette25,3130.0,0.657454,0.632684,[2],1,7.031404579372101,4.936563708771243,,0.06245344825161396,0.0685158533476102,,,0.0066314705124903,0.04954370871776699,,0,,0,,0
427392712,10.816291441985218,1.405629565326833,3.251010221873603,77.22433167948064,3.2156726676988785e+18,83.86941666666665,-4.0495,2.46502,15.6459,19.539,0.167,,,13.803,0.027,13.209,0.033,13.012,0.025,17.0572,0.001085,18.8853,0.031665,15.7509,0.00365,12.82,0.025,12.601,0.024,11.821,0.354,8.229,,OSFC,10.0,roquette25,3120.0,0.613271,0.598783,[2],1,77.22433167948064,1.405629565326833,,0.04645647787753896,0.049525778961779066,,,0.0066314705124903,0.009526645090313915,,0,,0,,0
427392993,13.397516344204664,4.177289169334231,9.53904162119783,28.699955828751065,3.2096401971546583e+18,83.87075,-4.41925,2.41351,15.4461,20.168,0.163,17.7645,0.0477,13.896,0.027,13.16,0.032,12.919,0.028,16.6721,0.001509,17.9709,0.014764,15.4995,0.003575,12.893,0.024,12.789,0.027,11.991,,8.289,,OSFC,10.0,roquette25,3448.0,0.639003,0.618818,[2],1,28.699955828751065,4.177289169334231,0.0035761807747250562,0.17016515239238936,0.17461040876334347,131.87366510735944,1.5679466640474706,0.0066314705124903,0.01899362748735053,0.38879679175863646,0,0.42196940120670523,0,,0
427395959,10.481917545757383,2.222218063328465,1.5838057553396372,58.96697137493276,3.0171871793865114e+18,83.91558333333334,-5.948638889,,16.1725,,,18.3501,0.131,14.075,0.028,13.419,0.031,13.12,0.028,17.6637,0.003631,18.1297,0.179977,16.1844,0.009257,12.996,0.027,12.71,0.03,11.583,,8.534,,OSFC,10.0,roquette25,3820.0,0.589228,0.57921,[2],1,58.96697137493276,2.222218063328465,,0.053876238687927465,0.06454494667682349,,,0.0066314705124903,0.011078448966682926,,0,,0,,0
427398506,7.504292851947198,23.540182981127604,8.875667907007038,46.54537779493891,3.216093952450635e+18,83.94520833333334,-2.848305556,3.04859,15.3486,20.172,0.162,,,13.476,0.024,12.889,0.034,12.605,0.025,16.8106,0.001334,18.5968,0.024274,15.4543,0.013624,12.422,0.024,12.196,0.023,11.851,0.273,8.792,,OSFC,10.0,roquette25,3116.0,0.60368,0.591081,[2],1,,,,0.03497686381684121,0.03527263739930068,,,0.0066314705124903,,,0,,0,,0
427454717,13.698384664605372,6.380914355483836,2.9084161938856576,6.285398373362149,3.0171942574925773e+18,84.1245,-5.859277778,2.5182,15.2034,19.338,0.168,17.689,0.0505,13.616,0.031,12.991,0.033,12.715,0.026,16.4746,0.002041,17.8765,0.022478,15.2676,0.004915,12.523,0.027,12.334,0.026,9.328,0.186,6.481,0.117,OSFC,10.0,roquette25,3375.0,0.660184,0.634705,[2],1,,,,0.03229079098745293,0.031781432890288716,,,0.0066314705124903,,,0,,0,,0
388935747,11.523918118827655,2.916960316245173,10.092142805660234,64.55140330684372,3.0169295500665354e+18,84.13908333333335,-6.633111111,2.41062,16.5763,,,,,14.654,0.035,14.002,0.042,13.72,0.032,18.0707,0.002213,19.6713,0.075536,16.6702,0.005208,13.449,0.115,13.173,0.081,8.622,,6.883,0.229,OSFC,10.0,roquette25,3182.0,0.500109,0.498163,[2],1,64.55140330684372,2.916960316245173,,0.06238833643895809,0.08285703645636731,,,0.0066314705124903,0.009308589371136619,,0,,0,,0
