tic,age,prad,pmass,per,GAIA,ra,dec,plx,tmag,Bmag,e_Bmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,GAIAmag,e_GAIAmag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,assoc,age_y,ref,teff,rstar,mstar,observed_fields,nobs,pl_period,pl_radius,delta,sigmaOptical,sigmaIR,npoints,ntransits,draw,T_retrieve_final,snr_v1,T_retrieve_v1,snr_v2,T_retrieve_v2,snr_v3,T_retrieve_v3
1643123555,218.7761623949552,1.69313476069489,7.008998107254215,14.214882017674691,4.096329009940082e+18,274.673612048962,-18.5083311525775,0.420484,16.2378,,,17.3225,0.0464,,,,,,,16.9576,0.001303,17.4844,0.011517,16.088,0.00737,,,,,,,,,NGC_6603,218.7761623949552,Cantat-Gaudin2020,5539.0,1.41611,0.97,[33],1,,,,,,,,,0,,0,,0,,0
386396209,158.4893192461111,1.8038661755842411,9.23062599666058,15.007762570166896,2.0204555621316977e+18,296.741111763357,23.7485970387295,0.537961,15.5486,18.925,0.166,17.0548,0.0461,14.254,0.025,13.787,0.029,13.661,0.035,16.4685,0.000654,17.3416,0.006504,15.5493,0.002443,13.711,0.062,13.869,0.075,12.12,,8.365,,Theia2968,158.4893192461111,Kounkel2020,5676.0,1.9892,1.01,[10],1,,,,,,,,,0,,0,,0,,0
163864709,257.03957827688646,2.8588839546299107,19.41383348319389,42.38964750714338,4.253109609889347e+18,281.06864787555,-6.87808394258877,0.294265,15.7507,17.588,0.143,16.533,0.15,15.045,0.09,15.234,,15.067,,16.3581,0.000878,16.8139,0.007623,15.6411,0.004763,,,,,,,,,Theia3722,257.03957827688646,Kounkel2020,6227.0,1.95144,1.2,[19],1,,,,,,,,,0,,0,,0,,0
53557190,3235.936569296281,3.050407003248389,26.245674044907425,46.37841150931822,2.9221746000633334e+18,102.976563371499,-24.0851763034966,0.412386,16.7916,17.772,0.076,17.5341,0.046,15.904,0.066,15.603,0.094,15.495,0.256,17.3259,0.000984,17.7645,0.009133,16.735,0.005285,15.581,0.044,15.914,0.143,12.082,,9.197,,Theia8139,3235.936569296281,Kounkel2020,5449.0,0.839612,0.95,[14],1,,,,,,,,,0,,0,,0,,0
4159446,4.897788193684466,3.3927494775822096,40.93494342293463,73.11278341641292,3.220440386339367e+18,80.5525458834277,-1.1725485040527,2.87629,16.6982,,,,,14.623,0.037,13.99,0.033,13.802,0.048,18.2795,0.002828,19.899,0.142768,16.7997,0.015765,,,,,,,,,Theia13,4.897788193684466,Kounkel2020,3136.0,0.42864,0.423397,[1],1,,,,,,,,,0,,0,,0,,0
49183465,102.32929922807536,2.6498492866360093,13.091795341126751,38.63679609258627,2.9272018764641265e+18,101.380589589212,-20.5919778500917,1.3923,16.7804,18.217,0.059,18.4505,0.0505,15.502,0.047,14.893,0.057,14.789,0.096,17.8014,0.001318,18.6773,0.030703,16.7876,0.008657,14.485,0.031,14.641,0.058,12.678,,9.116,,Theia476,102.32929922807536,Kounkel2020,3873.0,0.518948,0.516467,[14],1,,,,,,,,,0,,0,,0,,0
231177033,114.8153621496884,3.166827813662061,31.360902592986854,15.638370161765312,3.134035303729411e+18,100.674326967173,7.75669496575771,1.20228,13.7154,15.389,0.03,14.447,0.046,12.89,0.033,12.549,0.023,12.469,0.03,14.3017,0.000517,14.7902,0.002634,13.6607,0.001047,12.386,0.022,12.374,0.026,11.494,,8.87,,Theia294,114.8153621496884,Kounkel2020,5845.0,1.2915,1.05,[15],1,,,,,,,,,0,,0,,0,,0
48858892,87.09635899560814,2.1275353859121084,4.65220724205269,27.322819092210224,4.0893392127158487e+18,275.246177943804,-24.2493675994451,1.46337,12.8777,14.633,0.0,13.766,0.137,11.964,0.028,11.622,0.033,11.499,0.035,13.4846,0.000544,13.9884,0.00176,12.8086,0.001731,11.138,0.027,11.245,0.024,11.978,,8.99,,Theia190,87.09635899560814,Kounkel2020,5169.0,1.72045,0.875,[8],1,,,,,,,,,0,,0,,0,,0
262348702,67.60829753919819,1.3165480290444942,2.514578032071086,9.715454234318203,5.960949620854031e+18,264.457884735196,-39.8980569070709,0.971408,15.1154,16.933,0.12,16.035,0.286,14.126,0.049,13.773,0.066,13.689,0.068,15.7223,0.001399,16.1896,0.004764,15.0192,0.006629,,,,,,,,,Theia2152,67.60829753919819,Kounkel2020,5868.0,0.866891,1.06,[23],1,9.715454234318203,1.3165480290444942,0.00019301035278071973,0.009878537138399446,0.010270285718916493,88.71741057324883,3.08786385859655,0.23367673980658543,0,0.4486996121943991,0,,0,,0
427395747,2.0,1.3537696142672186,2.8029529194189187,5.771223723115417,3.017191405634329e+18,83.8419376260026,-5.87689929601168,,15.5924,,,16.453,1.133,13.604,0.022,12.848,0.029,12.399,0.025,16.6904,0.064257,16.8011,0.172824,15.5504,0.147636,10.372,0.024,9.676,0.02,6.501,0.018,4.94,0.064,Orion A,2.0,McBride+2019,,0.702294,0.665117,[0],1,5.771223723115417,1.3537696142672186,0.00031094801320323177,0.015043494255301498,0.016963313024421892,70.62092287492119,5.198204304546597,0.2959571359614276,0,0.5293329845195219,0,,0,,0
125646040,6.165950018614822,1.146073537196319,1.490443629508305,14.089248856648334,3.0464901564017613e+18,106.078627172032,-10.7339449384726,0.843677,15.6598,18.916,0.18,17.0557,0.0473,14.314,0.027,13.637,0.038,13.408,0.04,16.5279,0.003215,17.3193,0.012222,15.6226,0.01451,13.244,0.03,13.183,0.035,10.695,,7.692,,Theia1654,6.165950018614822,Kounkel2020,6659.0,1.08924,1.4,[2],1,,,,,,,,,0,,0,,0,,0
166925678,46.77351412871982,1.550708639144578,4.841197399189781,41.95475149034493,3.329962434642672e+18,92.7808721625669,10.4214694706145,1.14498,15.3734,,,16.272,0.013,14.469,0.03,13.948,0.038,13.821,0.046,16.0286,0.000924,16.6066,0.004936,15.3267,0.003573,13.748,0.034,13.838,0.046,12.444,,8.352,,Theia282,46.77351412871982,Kounkel2020,5048.0,0.755249,0.84,[28],1,,,,,,,,,0,,0,,0,,0
11290118,6.0,1.7454213214887149,7.99217596578092,10.128037476950428,3.217327668922079e+18,84.7279989128065,-1.5739355845274,2.33967,16.5839,,,,,14.68,0.036,14.02,0.036,13.813,0.043,18.0841,0.002422,20.0492,0.09342,16.7046,0.007616,13.546,0.027,13.306,0.03,11.488,0.346,8.756,,LP 2373 gp4,6.0,Pang2022,3027.0,0.49655,0.494636,[1],1,,,,,,,,,0,,0,,0,,0
227017212,776.2471166286928,1.2091391003820595,1.8182188516836064,50.40877065944567,4.077088174923057e+18,278.16509930026,-24.5104510860012,1.07905,15.243,17.183,0.113,16.699,0.343,14.08,0.033,13.564,0.035,13.376,0.043,15.9989,0.000934,16.6635,0.006372,15.1772,0.005128,,,,,,,,,Theia5833,776.2471166286928,Kounkel2020,4898.0,1.00122,0.8,[8],1,,,,,,,,,0,,0,,0,,0
427348323,10.0,2.5798936446791605,10.36738857291746,11.09015615168727,3.2206893956582533e+18,83.49067688,-0.464179963,2.34158,12.9616,14.843,0.024,13.765,0.286,11.896,0.022,11.406,0.031,11.27,0.023,13.6107,0.002587,14.1813,0.008885,12.9051,0.007566,11.238,0.023,11.253,0.022,11.159,0.16,8.752,,OSFC,10.0,roquette25,4956.04,1.09476,0.82,[1],1,,,,,,,,,0,,0,,0,,0
201367966,10.0,3.1386577097802237,30.0487333087839,23.220275395698767,3.0165168552493814e+18,83.2260809,-7.225591115,2.70657,15.6474,20.271,0.162,,,13.896,0.021,13.265,0.022,13.002,0.039,17.0243,0.001486,18.7371,0.022841,15.7415,0.003819,12.858,0.025,12.628,0.025,10.712,0.107,8.313,0.31,OSFC,10.0,roquette25,3185.0,0.578782,0.570422,[0],1,,,,,,,,,0,,0,,0,,0
264541547,10.0,2.4382220350092223,8.620367116347182,76.70000059361438,3.22220008597998e+18,81.658156,1.541837,3.02329,16.8262,,,,,14.812,0.048,14.323,0.041,13.967,0.066,18.3058,0.003055,20.3644,0.136408,16.9521,0.008807,13.832,0.027,13.625,0.036,12.57,,8.997,,OSFC,10.0,roquette25,2999.0,0.391192,0.381503,[1],1,,,,,,,,,0,,0,,0,,0
264446270,309.0295432513592,2.947961582756756,22.367421165707515,65.02775909389742,4.274865307178091e+18,273.106067692046,0.232971045786482,0.641286,15.8127,,,16.9947,0.0459,14.768,0.044,14.33,0.057,14.065,0.06,16.5787,0.00106,17.2704,0.004322,15.7734,0.002447,,,,,,,,,Theia4028,309.0295432513592,Kounkel2020,5127.0,1.26637,0.86,[30],1,,,,,,,,,0,,0,,0,,0
116087700,190.54607179632444,2.9514169785638287,22.489523954420395,4.252621034120834,4.095697379179416e+18,272.931853691394,-18.1575757365234,4.22724,14.9304,19.036,0.163,17.3368,0.0473,13.337,0.03,12.642,0.055,12.399,0.063,16.1642,0.001082,17.5538,0.012669,14.9912,0.003423,,,,,,,,,Theia227,190.54607179632444,Kounkel2020,3399.0,0.516769,0.514382,[11],1,,,,,,,,,0,,0,,0,,0
204342781,181.97008586099824,1.5808959528978537,5.244630418571897,8.441727683523506,4.09714866586302e+18,276.99261542173,-15.8203168667975,0.783012,15.0095,16.946,0.118,15.897,0.081,14.064,0.044,13.649,0.06,13.569,0.06,15.6183,0.002728,16.1104,0.010917,14.9244,0.01046,,,,,,,,,Theia3163,181.97008586099824,Kounkel2020,6851.0,1.08614,1.48,"[6, 33]",2,,,,,,,,,0,,0,,0,,0
457231740,10.0,1.3904845159607624,3.114302419451573,3.1436467651061046,3.2218036476141896e+18,81.7594986,0.4544999897480011,2.86773,13.1361,15.226,0.105,14.129,0.137,12.091,0.029,11.516,0.025,11.358,0.021,13.8265,0.001798,14.458,0.008385,13.0771,0.005636,11.289,0.022,11.289,0.021,11.223,0.144,8.943,,OSFC,10.0,roquette25,4560.0,0.957589,0.72,[1],1,,,,,,,,,0,,0,,0,,0
354208145,1445.439770745928,1.8223247262828317,9.65490410675418,63.92230947695078,4.516187253133521e+18,289.327332226429,19.5227531141639,0.365867,15.5798,18.372,0.169,17.2299,0.0464,14.087,0.033,13.612,0.038,13.519,0.044,16.5622,0.000814,17.4736,0.008922,15.5559,0.005972,,,,,,,,,Berkeley_44,1445.439770745928,Cantat-Gaudin2020,6281.0,2.96446,1.23,"[7, 32]",2,,,,,,,,,0,,0,,0,,0
392161964,436.51583224016656,2.4271729740211656,9.401075824477235,64.56289113072572,1.826531840172008e+18,297.649898415676,20.5624312714452,0.493319,16.011,18.587,0.074,17.1568,0.0469,14.857,0.044,14.451,0.058,14.309,0.07,16.7607,0.000752,17.409,0.019176,15.9504,0.004003,,,,,,,,,Theia4651,436.51583224016656,Kounkel2020,5358.0,1.41193,0.93,[10],1,,,,,,,,,0,,0,,0,,0
40391335,109.64781961431828,0.9499486626962652,0.7650479651874708,13.391451611818894,5.978493462829009e+18,255.963092167056,-33.4836800786571,0.620138,14.5415,17.891,0.167,15.5,0.138,13.472,0.047,13.08,0.094,12.951,0.061,15.2325,0.00032,15.8167,0.004142,14.478,0.001847,,,,,,,,,Theia2546,109.64781961431828,Kounkel2020,5601.0,2.00161,0.99,[22],1,,,,,,,,,0,,0,,0,,0
264460896,10.0,1.3063598471615,2.440158248189305,21.279953182796877,3.221833437507462e+18,81.20278156,0.353400949,2.74115,15.2813,19.764,0.162,,,13.594,0.023,12.891,0.029,12.682,0.027,16.5902,0.001426,18.1547,0.016061,15.3599,0.003267,12.587,0.025,12.405,0.025,12.352,0.538,8.749,,OSFC,10.0,roquette25,3282.0,0.631748,0.613256,[1],1,,,,,,,,,0,,0,,0,,0
443756527,4.897788193684466,2.44919286669158,9.08293336872384,5.802501268266555,3.2410291238220703e+18,80.0850598196033,6.87982004356559,1.95741,15.5915,19.148,0.167,16.898,1.133,14.298,0.031,13.569,0.037,13.447,0.038,16.5954,0.001098,17.58,0.011094,15.606,0.007722,13.316,0.026,13.327,0.031,11.931,,8.736,,Theia13,4.897788193684466,Kounkel2020,3794.0,0.623934,0.607192,[12],1,5.802501268266555,2.44919286669158,0.001289451006773946,0.011108498068982713,0.012524028606578634,51.98888662445902,5.170184134912257,0.04498676093678666,0,2.5438209642614407,0,,0,,0
427347832,10.0,1.1112401993934475,1.3315119849488524,32.65874106906746,3.2176519947875866e+18,83.52670288085938,-1.030200005,2.34173,13.5912,,,14.765,0.16,12.217,0.026,11.516,0.031,11.31,0.019,14.4481,0.002693,15.3028,0.013684,13.5327,0.006104,11.251,0.023,11.233,0.021,11.332,0.159,9.11,,OSFC,10.0,roquette25,4127.0,1.30076,0.65,[1],1,,,,,,,,,0,,0,,0,,0
218780737,630.9573444801944,2.3783319782280743,8.620961460648488,85.02034119671593,5.958900264281925e+18,263.318523102342,-42.8451647256264,6.43013,16.6541,,,,,14.978,0.041,14.451,0.049,14.157,0.058,18.0323,0.001714,19.8845,0.097127,16.7578,0.015124,13.994,0.044,14.041,0.06,12.413,,9.21,,Theia1006,630.9573444801944,Kounkel2020,3124.0,0.194399,0.163503,[23],1,,,,,,,,,0,,0,,0,,0
427457272,10.0,2.3657803239181394,8.429738054617832,64.49796716276578,3.216120684327021e+18,84.17727969,-2.674110636,2.55473,15.4654,19.964,0.163,,,13.788,0.026,13.089,0.035,12.851,0.026,16.7964,0.0015,18.3877,0.014793,15.5475,0.003864,12.776,0.025,12.59,0.026,11.945,,8.994,,OSFC,10.0,roquette25,3259.0,0.628492,0.610739,[0],1,,,,,,,,,0,,0,,0,,0
389826174,144.5439770745928,2.531635171390583,8.987477591699527,9.163038629165811,3.048464608710501e+18,109.248594405228,-9.00850774810932,0.542545,15.0671,16.534,0.098,15.592,0.16,14.294,0.038,13.973,0.04,13.864,0.061,15.5797,0.000637,15.9846,0.003018,15.0012,0.002418,13.924,0.028,13.951,0.04,12.677,0.521,9.202,,Theia2842,144.5439770745928,Kounkel2020,6037.0,1.32851,1.12,[2],1,,,,,,,,,0,,0,,0,,0
164603048,131.82567385564047,2.8428706307137217,17.850605352642607,7.211699033399694,4.253212963987756e+18,281.246694542635,-6.28172007663854,0.312314,15.9929,18.213,0.115,16.9987,0.0491,14.934,0.044,14.637,,14.309,,16.6718,0.004649,17.1889,0.030825,15.8722,0.020168,,,,,,,,,Theia2734,131.82567385564047,Kounkel2020,5424.0,1.95913,0.94,[19],1,,,,,,,,,0,,0,,0,,0
464839735,10.0,0.8869939576814535,0.6059348453392813,1.7593924505262966,3.222026470517646e+18,82.08445833333332,1.3545,2.29698,14.2785,18.405,0.164,15.9071,0.0484,13.053,0.024,12.308,0.023,12.059,0.024,15.2013,0.004047,16.1838,0.015504,14.2101,0.014923,11.742,0.022,11.448,0.021,9.014,0.031,6.113,0.054,OSFC,10.0,roquette25,3934.0,1.03137,0.61,[1],1,,,,,,,,,0,,0,,0,,0
31989944,309.0295432513592,2.4797232839531684,8.657929878051371,13.706070232505978,4.203906601989094e+18,283.045725024236,-8.45978328796701,0.746887,13.0925,14.308,0.008,13.771,0.137,12.406,0.036,12.092,0.046,11.987,0.035,13.5451,0.000297,13.8889,0.002003,13.0229,0.001309,11.828,0.029,11.905,0.029,11.139,0.165,8.377,,Theia4000,309.0295432513592,Kounkel2020,6258.0,2.20437,1.22,[19],1,,,,,,,,,0,,0,,0,,0
200718382,173.78008287493762,2.0535066528736348,4.301836687606714,31.061962055228022,5.974039886554267e+18,261.669061030039,-38.2573531195467,0.694412,15.86,17.948,0.117,16.731,1.133,14.458,0.052,14.005,0.065,13.841,0.089,16.7375,0.001057,17.5285,0.01103,15.8212,0.006265,,,,,,,,,Theia3100,173.78008287493762,Kounkel2020,5895.0,1.25717,1.07,[23],1,,,,,,,,,0,,0,,0,,0
432963805,245.47089156850336,1.575988268764255,5.177143972965385,6.423755714800928,4.096782631609147e+18,278.004579699384,-17.0039327385532,0.540725,13.8109,14.84,0.114,14.391,0.126,13.158,0.038,12.948,0.039,12.886,0.042,14.2132,0.000585,14.5136,0.005457,13.7435,0.002751,,,,,,,,,Theia3610,245.47089156850336,Kounkel2020,6557.0,1.99569,1.36,[33],1,,,,,,,,,0,,0,,0,,0
432953349,794.3282347242822,2.194923790355967,5.475059876866131,51.68579188295431,4.103073036305231e+18,277.967249295071,-16.0267193743176,0.60101,13.6944,15.047,0.051,14.335,0.126,12.731,,12.427,,12.461,0.041,14.2482,0.000316,14.6961,0.003467,13.6312,0.001894,11.821,0.025,11.778,0.024,8.639,0.152,6.16,0.086,Theia5903,794.3282347242822,Kounkel2020,5882.0,2.42953,1.07,"[6, 33]",2,,,,,,,,,0,,0,,0,,0
1652198794,194.98445997580416,1.503023836559342,4.258114346351071,4.552485889004923,4.104782506312538e+18,277.633636071833,-13.3455517398871,0.476497,15.4705,,,16.7428,0.0462,,,,,,,16.2828,0.000841,16.9648,0.008833,15.3863,0.003907,,,,,,,,,Theia3248,194.98445997580416,Kounkel2020,6093.0,1.93168,1.14,"[6, 18]",2,,,,,,,,,0,,0,,0,,0
11299910,10.0,2.2338122868875256,5.876890416666403,5.149788229478631,3.2165527236772854e+18,85.02087,-1.90089,1.77531,12.3625,14.16,0.017,13.286,0.08,11.347,0.027,10.971,0.023,10.867,0.021,12.9991,0.000683,13.5388,0.002271,12.3036,0.001143,10.746,0.023,10.728,0.021,11.841,,8.534,,OSFC,10.0,roquette25,6562.0,1.71302,1.36,[1],1,,,,,,,,,0,,0,,0,,0
284912846,14.0,1.1498060536961898,1.50836631809282,2.791203141558631,3.338145545633789e+18,82.2848853651095,10.0112758628289,2.60714,16.2596,20.362,0.163,,,14.25,0.03,13.535,0.036,13.322,0.034,17.7684,0.001697,19.9115,0.073795,16.394,0.00676,13.153,0.024,12.888,0.03,12.193,,8.775,,Collinder 69,14.0,Pang2022,2959.0,0.539631,0.535833,[5],1,2.791203141558631,1.1498060536961898,0.0003799194948378792,0.02356593169802038,0.030517343669035146,51.814776530860016,10.748053251060671,0.8022761788227863,0,0.48068214266904635,0,,0,,0
40032352,194.98445997580416,1.5788437226585672,5.216318500701709,4.951689521230565,5.978514108614199e+18,255.895709746151,-33.1308392419416,0.75219,16.2846,,,17.2681,0.0461,15.269,0.063,14.924,0.085,14.815,0.116,16.9521,0.000852,17.4271,0.006616,16.1341,0.006766,,,,,,,,,Theia3253,194.98445997580416,Kounkel2020,5502.0,0.735429,0.97,[22],1,,,,,,,,,0,,0,,0,,0
151876549,37.15352290971728,1.373943052820183,2.970588113119107,11.51604270558205,5.957610330981603e+18,266.277770326994,-40.9318830218108,0.861132,14.5218,15.964,0.032,15.235,0.08,13.73,0.031,13.377,0.032,13.245,0.035,15.0512,0.001496,15.461,0.008219,14.4441,0.007235,13.314,0.036,13.399,0.042,12.351,0.453,8.509,,Theia1889,37.15352290971728,Kounkel2020,6096.0,1.11966,1.14,[23],1,,,,,,,,,0,,0,,0,,0
31822193,309.0295432513592,1.6046438254384536,5.581977976807701,44.65591373127643,4.252504775421032e+18,282.868919293647,-6.22065640695109,0.404995,13.8509,14.49,0.053,14.558,0.126,13.111,0.039,12.964,0.053,12.853,0.043,14.2966,0.000313,14.6397,0.002366,13.7773,0.001286,12.665,0.048,13.024,0.057,11.039,,8.703,,NGC_6705,309.0295432513592,Cantat-Gaudin2020,6862.0,2.73016,1.49,[19],1,,,,,,,,,0,,0,,0,,0
18387167,21.87761623949552,2.671345478740193,14.286884157662213,22.889388255083286,4.469915955523533e+18,272.235541914194,2.9969513709454,1.71165,14.9191,17.431,-0.196,16.01,0.297,13.85,0.03,13.259,0.032,13.064,0.034,15.6686,0.000675,16.3719,0.003889,14.8786,0.00188,13.127,0.024,13.208,0.032,11.862,,9.065,,Theia73,21.87761623949552,Kounkel2020,4610.0,0.759591,0.73,[30],1,,,,,,,,,0,,0,,0,,0
281713726,22.387211385683376,2.212171204777243,6.368469376071809,16.496884629439627,3.102401426485576e+18,102.51730007567,-3.91958962413532,4.67672,15.1218,19.769,0.163,,,13.441,0.026,12.83,0.025,12.599,0.024,16.4554,0.001324,18.0801,0.017265,15.2067,0.003949,12.412,0.023,12.264,0.024,11.733,,8.828,,Theia55,22.387211385683376,Kounkel2020,3243.0,0.450305,0.446879,[25],1,,,,,,,,,0,,0,,0,,0
243782367,91.20108393559096,1.8943381186875297,3.149904170048185,53.02258897797395,4.0947379522093527e+18,273.68554671985,-19.0904234150828,0.428719,15.2429,17.384,0.121,15.979,0.435,14.277,0.055,13.838,0.057,13.641,0.06,15.8429,0.000981,16.3304,0.004038,15.1713,0.002923,,,,,,,,,Theia2357,91.20108393559096,Kounkel2020,5491.0,1.81887,0.96,[33],1,,,,,,,,,0,,0,,0,,0
264681873,10.0,1.4166616187515289,3.3537677268408714,69.51630510388019,3.222038629569954e+18,82.30072,1.620985,0.190277,17.3482,18.127,0.155,18.0202,0.047,16.524,0.14,16.157,,15.734,0.26,17.8414,0.002324,18.2551,0.028836,17.31,0.00974,15.981,0.058,15.809,0.149,12.69,,8.614,,OSFC,10.0,roquette25,5711.0,0.655807,1.02,[1],1,,,,,,,,,0,,0,,0,,0
42309170,794.3282347242822,1.093344986260841,1.2554733529260786,17.98790552892458,5.978214015089799e+18,256.637849505536,-34.0642069560159,0.546388,15.4694,,,16.6105,0.046,14.24,0.047,13.827,0.074,13.702,0.065,16.2169,0.000572,16.8003,0.005818,15.3465,0.003763,,,,,,,,,Theia5921,794.3282347242822,Kounkel2020,5382.0,1.65406,0.93,[22],1,,,,,,,,,0,,0,,0,,0
52488911,22.387211385683376,1.7315583048894951,7.720536415596184,1.6049775551735583,3.1039026335152906e+18,98.7456513946075,-4.87674843384797,3.00814,15.7445,,,,,13.832,0.024,13.271,0.026,12.992,0.029,17.1996,0.001828,19.1387,0.043757,15.8605,0.00347,12.756,0.024,12.536,0.027,11.704,0.268,8.646,,Theia55,22.387211385683376,Kounkel2020,3055.0,0.541402,0.537456,[3],1,,,,,,,,,0,,0,,0,,0
237609858,114.8153621496884,1.4555381126369418,3.73818866600782,6.136637622053935,3.1133661644564137e+18,103.368614204257,0.161664714968458,1.06163,12.994,13.872,0.024,13.368,0.126,12.496,0.026,12.285,0.027,12.251,0.029,13.3317,0.000275,13.5787,0.001492,12.9329,0.002202,12.203,0.024,12.227,0.024,11.985,0.342,8.546,,Theia294,114.8153621496884,Kounkel2020,6762.0,1.3753,1.45,[25],1,,,,,,,,,0,,0,,0,,0
229289065,26.915348039269137,1.9348384045184917,3.720815373985696,97.3081091902252,3.327669506221316e+18,98.0736801110915,10.0148469283164,0.842959,14.0941,16.024,0.043,15.015,0.114,13.112,0.026,12.762,0.031,12.608,0.024,14.7566,0.000614,15.319,0.004634,14.0381,0.00112,12.508,0.024,12.495,0.029,11.691,,8.15,0.37,Theia1797,26.915348039269137,Kounkel2020,6005.0,1.69416,1.11,[15],1,,,,,,,,,0,,0,,0,,0
9873285,81.28305161640996,2.649117259184582,13.765774742207151,33.75479133199433,4.5196106169432e+18,287.586151940813,20.8796156914585,2.9035,15.9573,,,,,14.175,0.026,13.56,0.023,13.29,0.035,17.3454,0.001695,19.0163,0.021835,16.049,0.005106,,,,,,,,,Theia121,81.28305161640996,Kounkel2020,3198.0,0.503469,0.501474,"[7, 32]",2,,,,,,,,,0,,0,,0,,0
50897640,10.0,1.0595791822138731,1.1217185729050196,10.192425459288469,3.2171870388076006e+18,83.348348,-1.585185,2.1772,16.4602,,,,,14.367,0.024,13.689,0.022,13.34,0.033,17.9797,0.002477,19.7207,0.061278,16.5663,0.007489,12.972,0.026,12.589,0.026,9.426,0.08,6.552,0.088,OSFC,10.0,roquette25,3111.0,0.605505,0.592557,[1],1,,,,,,,,,0,,0,,0,,0
201946433,67.60829753919819,2.667763712903933,14.20177234578692,11.545239007815878,5.959235477884445e+18,261.948454521841,-41.4250549570386,0.787172,15.7592,15.5,0.117,16.833,0.0462,14.69,0.065,14.349,0.085,14.211,0.094,16.4736,0.001132,17.0943,0.006355,15.7091,0.009199,,,,,,,,,Theia2152,67.60829753919819,Kounkel2020,5579.0,0.942557,0.98,[23],1,,,,,,,,,0,,0,,0,,0
350107804,645.6542290346563,2.0760597930062668,4.031590900632165,5.8903098442424735,4.4704885262058015e+18,273.801097473776,4.36290844901041,0.637162,14.3864,15.785,0.082,15.083,0.057,13.654,0.029,13.416,0.037,13.251,0.032,14.8647,0.000414,15.2345,0.003756,14.3193,0.002106,13.24,0.025,13.292,0.034,12.108,,8.902,,Theia5483,645.6542290346563,Kounkel2020,5981.0,1.48991,1.1,[30],1,,,,,,,,,0,,0,,0,,0
745297104,977.2372209558112,1.3472136465592022,2.7502277551126686,3.612277742546433,2.928793934936794e+18,105.419157675077,-22.0456793634328,1.41996,12.2834,,,12.8466,0.0459,,,,,,,12.7094,0.000232,13.0256,0.003468,12.2141,0.002604,,,,,,,,,Theia6319,977.2372209558112,Kounkel2020,6032.0,1.66466,1.12,[14],1,,,,,,,,,0,,0,,0,,0
434385141,199.52623149688827,2.4496085867029174,9.77936709920148,61.19121300563378,3.344587485479592e+18,93.822641452194,14.0120439306309,0.493998,15.1059,15.94,0.067,15.686,0.08,14.26,0.027,14.004,0.033,13.852,0.05,15.6507,0.001924,16.0901,0.006148,15.0367,0.002896,13.783,0.028,13.749,0.038,12.601,,8.977,,Theia3295,199.52623149688827,Kounkel2020,6582.0,1.47091,1.37,[13],1,,,,,,,,,0,,0,,0,,0
117212124,95.49925860214368,2.489709148796309,9.61803464172093,15.689192792285722,4.095620271608944e+18,273.379765545934,-18.5811439235162,1.64925,15.5985,18.547,0.04,16.787,0.15,14.427,0.02,13.727,0.043,13.94,,16.4004,0.000937,17.1302,0.011231,15.5007,0.004308,,,,,,,,,Theia184,95.49925860214368,Kounkel2020,4343.0,0.640481,0.679,"[11, 33]",2,,,,,,,,,0,,0,,0,,0
