tic,sigmaOptical,sigmaIR,mstar,rstar,teff,age,tmag,baseline
220054053,0.024322110057794392,0.021395229353797212,0.63,1.12865,4044.0,4.897788193684466,14.3016,45
425565866,0.02159490574662998,0.018958568843728197,1.02,2.71688,5706.0,21.379620895022324,14.2797,45
264621259,0.01197644066144253,0.009470992232007319,1.34,1.38981,6514.0,9.0,10.9521,45
200544877,0.02845358222962132,0.028096114772119533,0.658908,0.693566,3171.0,8.287489370759307,15.2235,45
50743455,0.04580536734635582,0.050149902682775145,0.570327,0.578671,3777.0,9.191723169322382,15.7756,45
220338492,0.029715158683004776,0.028078414535979136,0.65,1.20992,4124.0,2.5118864315095824,14.9308,45
443284528,0.007186959819851142,0.005727597443465995,1.26,2.68098,6359.0,14.125375446227554,11.8811,45
36546240,0.036305501955776746,0.03640045114595062,0.403,0.594973,3405.0,22.387211385683376,15.3149,45
276664256,0.045096882331624816,0.04963229246778807,0.546436,0.551316,3192.0,14.48020585429854,15.8002,45
151404975,0.005841274168374259,0.004635207100352846,1.13,2.24529,6067.85,46.77351412871982,11.4615,45
50662082,0.055420489932339216,0.06422870817648436,0.98,1.06641,5578.0,9.81471930419393,16.0325,45
427334544,0.07897362242308117,0.06607603079322487,1.22,1.09368,6272.0,14.72286288018438,13.5967,45
299815233,0.03705785983950126,0.036920941054476665,1.08,1.78001,5914.0,44.668359215096345,15.2776,45
464839918,0.22935216474525472,0.30798114455764314,0.403571,0.410757,3273.0,20.0,16.6175,45
50792915,0.03689731755459893,0.03787363136131467,0.60446,0.620447,3247.0,10.970013969128225,15.4479,45
11286247,0.062318293548385854,0.08447011616064574,0.623316,0.644934,3546.0,10.03562327783445,16.6522,45
178671746,0.02914757819715149,0.026791244124842146,0.761,0.76027,4742.0,34.673685045253166,14.7172,45
123946357,0.014562605323273721,0.011958175234973919,0.62,0.798125,3976.0,35.481338923357534,13.1843,45
180158015,0.06615227694102709,0.08676069034151389,1.48,2.47685,6848.0,47.863009232263806,16.5291,45
11401618,0.03049809620174891,0.02930587251284532,0.646132,0.675798,3302.0,7.244496254549628,15.0482,45
120885787,0.02207392383760251,0.018824465652446356,0.621,0.846374,3979.0,22.387211385683376,13.911,45
359887622,0.026110564777042426,0.02206153442442505,0.66,1.2946,4224.0,7.585775750291836,13.7679,45
176411709,0.026860445224107646,0.0232356831325841,1.1,4.68863,5989.0,15.13561248436207,14.1048,45
138941068,0.07057966686651757,0.08247667143693004,0.52913,0.532379,3028.0,12.531317585707152,16.068,45
97809089,0.055692820747148694,0.049444320889116114,0.668497,0.707064,3677.0,12.032680504776238,14.3991,45
178255372,0.02027930749449441,0.017926754707709484,0.8,0.768393,4911.0,34.673685045253166,14.3544,45
138856157,0.03662846936706873,0.03692858191604133,0.557967,0.564334,3215.0,6.886018219716554,15.3471,45
156353341,0.049043918024569665,0.041853845714674126,0.741,1.03083,4658.0,10.91474368895529,13.9213,45
204566884,0.026909813616213342,0.024601471984555368,1.12,2.65468,6026.0,41.68693834703355,14.672,45
47367274,0.028956365125502377,0.028706263163503942,0.73,0.887842,4620.0,21.87761623949552,15.2477,45
432873001,0.04733468791599216,0.04883966372026527,1.21,1.47172,6239.0,15.13561248436207,15.4761,45
177099485,0.05097820442941769,0.04723226266329346,1.29,1.82957,6422.0,9.332543007969903,14.7818,45
427453603,0.08186195515634391,0.1160753226166951,0.435069,0.439335,2979.0,10.747681044684684,16.8166,45
427393137,0.03192137485500756,0.031362357709985605,0.639511,0.666715,3184.0,8.765423325704477,15.1924,45
19229534,0.022963399884549696,0.020127797575859033,0.76,1.39421,4745.0,21.87761623949552,14.2618,45
199757818,0.05899619847813676,0.0569244459544367,0.47,0.816045,3523.0,9.0,15.0759,45
264621151,0.012455230829363796,0.009893241078359384,1.21,1.38389,6238.36,10.849400516900651,11.572,45
50747063,0.06536852157299723,0.07383228504986793,0.541432,0.545768,3182.0,13.745793665227136,15.9192,45
50663019,0.020711303277946923,0.018230280725092987,0.57,0.958242,3754.0,12.239130039520884,14.3084,45
459990958,0.020000153214578365,0.017035593569538404,0.62,1.15204,3977.0,10.259527871986185,13.8934,45
395473539,0.07324706618544446,0.08519072880480012,1.04,1.16902,5804.0,19.952623149688787,16.0478,45
368948786,0.06929250049862173,0.09658737163492928,0.57589,0.585257,3044.0,7.585775750291836,16.7547,45
231199863,0.02474684685554403,0.021547711643148046,1.06,1.45786,5878.0,2.5118864315095824,14.185,45
385888184,0.34778151195752505,0.3729195881122428,0.651746,0.683569,3418.0,7.585775750291836,15.6748,45
123731963,0.03266344162513171,0.031052187510550604,0.56333,0.570505,3339.0,25.0,14.9742,45
142669409,0.07605036905400635,0.09685431681323516,0.92,1.76167,5348.0,22.90867652767775,16.4167,45
